content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title
当年截的20万人评分9.9…,2024-07-20 16:19:30,997,11,诗里的酒,6,0,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
当时甚至是除了鬼灭之刃之外评分人数最多的动漫，黄金之风评分9.9时候评分人数最多才15万，之后就掉了，我真的太爱异度侵入了,2024-11-23 20:41:20,377,0,屈前源造梦瘾好大,5,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
回复 @是程幼微啊 :俺也一样！！！,2024-12-17 23:20:15,9,0,西伯利亚的山大王,6,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
话说有第二季吗,2024-12-25 22:10:16,7,0,归舒_,5,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
回复 @烬寒挽青 :有原班人马制作奇幻 kid 工厂，但是还不知道什么时候出,2025-02-06 20:41:00,16,0,屈前源造梦瘾好大,5,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
到最后两集刷新评分降一下挺正常的，我记得当时是前10集还是前11集特别顶尖，然后最后结尾追求平稳，没有特别惊艳,2025-06-22 20:37:39,55,0,章末检测,6,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
可惜结尾太淡了,2025-07-29 01:24:12,5,0,AB丫S5,6,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
我也记得！但是没有截图，当时的氛围真的绝了，大家各种讨论细节和剧情走向,2025-08-05 12:00:52,3,0,账号已注销,0,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
回复 @账号已注销 : 原创番的权威[妙啊],2025-09-16 15:47:22,3,0,森屿沅,6,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
相当强势啊这个动画，更何况还是原创番，这么多年回味还是震撼,2025-10-29 17:07:03,10,0,唐朝司械,6,1,82232111,1,JIGSAWED 碎片世界,异度侵入 ID:INVADED
