content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title
时隔两年再回来看这个天真又逗比的波波....  第五部的时候根本就没有笑过啊....... 荒木虐我千万遍   我待荒木如初恋[无语],2019-12-04 10:18:34,9676,18,活着就是为了虎杖悠仁,5,0,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
回来看才发现埃及篇的ED是在疯狂发刀[蛆音娘_害怕]我吐血[蛆音娘_吐血],2019-12-04 13:06:23,428,0,第四水螅体,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
回复 @第四水螅体 :[2233娘_喝水],2020-01-27 17:26:18,81,0,59154144550_bili,3,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
哭了,2021-06-01 19:35:54,5,0,早睡早起才是好孩子,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
看了第三部的无敌的阿强，再看石之海[tv_难过],2022-10-30 02:59:09,134,0,撸sir兰陵筋,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
回复 @撸sir兰陵筋 :石之海变成了无敌的光盘罢了[doge],2024-05-06 20:31:34,24,0,这波纯纯的阿纯,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
回复 @撸sir兰陵筋 :变成白金之猩了（悲）,2024-10-04 14:18:33,7,0,百里-拾壹,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
再看一下,2025-04-27 21:34:23,4,0,我是个入机王,4,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
hhh,2025-06-13 01:54:35,1,0,RDAJ,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
c said(^_se k,2025-06-14 19:49:00,0,0,要好运哟,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
第五也有笑点的,2025-06-18 12:01:30,0,0,雷manba,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
考古[doge],2025-07-09 14:31:47,0,0,笨笨星子QWQ,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
梦开始的地方[doge_金箍],2025-07-12 14:29:45,0,0,梁心の恋,4,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
唉,2025-08-04 11:01:06,4,0,RDAJ,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
666,2025-10-17 21:39:50,0,0,bili_99090450416,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
梦开始的地方啊，,2026-01-03 10:04:56,0,0,红尘树叶,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
第五部波波资历老了，另外波波当时出场是要谈正事的，肯定是严肃笑不出来的,2026-01-13 21:48:44,1,0,巡响七生,6,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
话说替身和波纹是什么关系啊，突然给我弄了个替身给我干不习惯了,2026-03-02 16:08:30,0,0,木油水,5,1,77031527,01,被恶灵附身的男人,JOJO的奇妙冒险 星尘远征军
