content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title
"看番体验极差。
短短的12分钟让我经历了无数次因嫉妒而生的巨大痛苦，一个人的孤独之感被无限地放大。
这使我清楚的感受到:我还是一个人、我还是单身、我还没有对象……
在此，我呼吁大家:
请关爱身边每一只单身动物，别让扎嘴的狗粮伤害了他们的心。( ´_ゝ｀)",2017-07-05 00:12:21,114823,426,口水鲨鲨,6,0,11884237,1,告白,徒然喜欢你
这个狗粮，甜到掉牙了。,2017-07-05 00:16:09,810,0,口水鲨鲨,6,1,11884237,1,告白,徒然喜欢你
回复 @陆吸吸:大叔你牙不好吧！,2017-07-05 20:06:47,522,0,犹豫会败北果断就白给,6,1,11884237,1,告白,徒然喜欢你
为了大法点进来的结果直面一万点暴击_(:3」∠)_,2017-07-06 00:16:13,151,0,土方十四的狗,5,1,11884237,1,告白,徒然喜欢你
回复 @轰轰烈烈看看:来粒益达吧,2017-11-01 23:04:17,109,0,Vinker伟仔,5,1,11884237,1,告白,徒然喜欢你
上帝把爱情撒满人间，唯有死宅打着伞,2018-06-28 18:41:37,2874,0,我愛狗媽,3,1,11884237,1,告白,徒然喜欢你
回复 @陆吸吸 :专家啊,2018-08-26 09:31:58,64,0,S133P3R,6,1,11884237,1,告白,徒然喜欢你
哈哈哈哈,2018-08-26 09:32:23,14,0,夏夜水凉,6,1,11884237,1,告白,徒然喜欢你
1007赞八回复惨案,2018-08-26 12:05:12,10,0,蓝兰澜岚篮,6,1,11884237,1,告白,徒然喜欢你
1025赞8回复惨案,2018-08-26 13:09:51,5,0,臉滾鍵盘,6,1,11884237,1,告白,徒然喜欢你
回复 @陆吸吸 :来，尝尝我新做的拔丝狗粮,2018-08-26 19:36:12,60,0,夏鸣秋寂,6,1,11884237,1,告白,徒然喜欢你
我之前能脚踏两只船的，后来我醒了,2018-08-27 11:59:48,52,0,冥之所翼,5,1,11884237,1,告白,徒然喜欢你
宋·有老婆·书航,2018-08-30 12:35:31,16,0,抽卡不可能非酋,2,1,11884237,1,告白,徒然喜欢你
你的评论让我笑出了声，哇哈哈哈(ಡωಡ)hiahiahia,2018-09-02 02:00:49,5,0,娅筱秋桐,3,1,11884237,1,告白,徒然喜欢你
我突然理解你的话了( ´_ゝ｀),2018-09-13 03:08:53,10,0,吃虾的jet,6,1,11884237,1,告白,徒然喜欢你
你这是在逼我顺着信号砍过去,2018-09-14 23:52:39,11,0,川嶋亚美,5,1,11884237,1,告白,徒然喜欢你
"女主的智商很低，情商莫名的很高（动物的直觉
）",2018-09-15 11:14:55,18,0,是逸白哦,6,1,11884237,1,告白,徒然喜欢你
回复 @轰轰烈烈看看 :哈哈哈哈好可爱,2018-09-27 08:08:28,6,0,如是春风_,6,1,11884237,1,告白,徒然喜欢你
益达，关爱牙齿更关心呢,2018-10-03 19:56:31,8,0,世上无敌萌,5,1,11884237,1,告白,徒然喜欢你
打破惨案,2018-10-06 17:13:01,3,0,旧电路,6,1,11884237,1,告白,徒然喜欢你
第三千赞！,2018-10-13 14:19:36,2,0,才不听情歌,6,1,11884237,1,告白,徒然喜欢你
看完这部番，我好想我女朋友，虽然不知道她过的怎么样，吃的还好吗，有按时睡觉，照顾好自己吗，多大了，长什么样，叫什么名字，家住哪里(°∀°)ﾉ,2018-06-28 18:52:36,23579,154,一口昵称六个赞,5,0,11884237,1,告白,徒然喜欢你
为何你没上热评系列,2018-06-29 03:27:12,131,0,肆又柒分之叁,6,1,11884237,1,告白,徒然喜欢你
回复 @我天定 :为什么要上热评，上冷评不好嘛(ಡωಡ),2018-06-29 20:00:05,57,0,一口昵称六个赞,5,1,11884237,1,告白,徒然喜欢你
回复 @是二懒吖 :哈哈,2018-06-29 21:13:26,13,0,小氵氺,6,1,11884237,1,告白,徒然喜欢你
回复 @我天定 :热评:你为什么要上我Σ(ﾟдﾟ;),2018-06-29 21:13:40,32,0,小氵氺,6,1,11884237,1,告白,徒然喜欢你
前面没毛病，然后越看越不对劲儿......,2018-07-02 20:24:50,852,0,无灵817,5,1,11884237,1,告白,徒然喜欢你
也不知道出没出生,2019-05-31 22:13:03,1799,0,浅海ukpkmkk,6,1,11884237,1,告白,徒然喜欢你
哈哈哈哈哈哈哈哈哈哈,2019-06-10 23:41:30,19,0,樱花还是月亮,6,1,11884237,1,告白,徒然喜欢你
是不是在和别的男人鬼混[2233娘_大笑],2019-06-22 23:30:35,779,0,大狗是二狗,6,1,11884237,1,告白,徒然喜欢你
还有是否存在,2019-06-27 23:30:14,192,0,我是托儿所的托儿,6,1,11884237,1,告白,徒然喜欢你
