content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title
直到今天，我依然觉得这是我十多年动漫生涯中最具含金量的一幕[大哭],2024-04-09 05:49:21,1402,20,季风到来的季节,5,0,75531357,全片,,青春猪头少年不会梦到怀梦美少女
毕竟人活着就是为了樱岛麻衣。,2024-08-14 23:25:51,218,0,Nicocococococo丫,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @Nicocococococo丫 :国庆节假期去了漫展，可惜没有见到一个cos学姐的，伤心plus。。。,2024-10-13 22:59:11,32,0,季风到来的季节,5,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @季风到来的季节 :等明年大学篇热度上来了再看吧[笑哭],2024-10-14 00:22:54,24,0,Nicocococococo丫,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @Nicocococococo丫 :等大学篇！！,2024-12-01 20:54:34,12,0,憨毛怪Invention,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
期待,2025-01-05 21:01:33,3,0,樱岛麻衣我牢破,5,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
别刀啊,2025-01-29 16:00:05,3,0,棠の雨,5,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
我比你想象中的更加喜欢你[大哭],2025-06-14 21:03:32,9,0,海边卧沙的猫眼螺,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @憨毛怪Invention : 已经褒姒喵[北田表情_大哭][北田表情_大哭][北田表情_大哭][北田表情_大哭],2025-07-19 02:36:50,3,0,想跟艾卡姓艾,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @想跟艾卡姓艾 :第二季热度太低了，我已经是能动就行了,2025-07-19 03:01:27,8,0,憨毛怪Invention,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @憨毛怪Invention : [香奈美·追寻那道光 应援装扮_委屈][香奈美·追寻那道光 应援装扮_委屈][香奈美·追寻那道光 应援装扮_委屈][香奈美·追寻那道光 应援装扮_无语],2025-07-19 03:05:22,1,0,想跟艾卡姓艾,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @憨毛怪Invention :第二部消息出来啦？在啥时候[给心心]（我真幸运）,2025-07-30 09:58:46,2,0,怅途,4,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @怅途 :哥们都已经播了四集了,2025-07-30 11:05:15,0,0,憨毛怪Invention,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @憨毛怪Invention :在b站上没有，在哪能看啊[惊讶],2025-07-30 12:58:58,0,0,怅途,4,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @怅途 :b站一搜一堆自己上传的，现在谁在b站官方看番啊,2025-07-30 13:00:42,1,0,憨毛怪Invention,6,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
在那一瞬间，我觉得我活着毫无意义,2025-08-06 17:39:41,1,0,珈蓝十四夜_,5,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
回复 @Nicocococococo丫 :452055367这是聊动漫的群，留住童年回忆，喜欢的小伙伴来加入吧！[一人之下_瘫],2025-08-23 17:46:56,0,0,动漫影视鉴赏家,4,1,75531357,全片,,青春猪头少年不会梦到怀梦美少女
