content,rate,rate_label,time,user_name,subject_id,anime_title,anime_rank,anime_score
从来没有看番看到力竭的。。。这种比分来回拉扯的竞技运动看多了是真的会短命。第三部回忆杀比较克制了，每个人都有高光，但是精彩程度我还是觉得不如青叶城西吧。后面的故事不太想看了，毕竟没讲完。连看三季真的累爆，心理上的。,9,神作,1d 17h ago,花心大萝卜,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
"之前追女生时候把小排球1看完了
有机会满满补补",0,未评分,2026-4-9 13:28,陈蔚蓝cwleste,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
我操这集真神了,0,未评分,2026-4-4 00:00,秋笙声,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
小排球最牛逼的一季和制作规格最高的白鸟泽之战，月岛高光时刻，非常值得反复品味,10,超神作,2026-4-1 19:40,ishiki,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
7～8,7,推荐,2026-3-30 20:21,伊莉雅,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
堪称变态的沉浸感 不知不觉就一口气看完了,9,神作,2026-3-22 14:57,郁离451,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
纯粹的数值怪，停不下来的高潮迭起,8,力荐,2026-3-19 02:36,韩谕,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
理念的碰撞 每个人为胜利不断努力拼搏的热血感 角色的塑造情感的渲染 当最后战胜强敌的那一刻来临 虽然早有预料还是不免和剧中人物一起感受激动 不过我还是更喜欢力大砖飞以力破法的超人流英雄主义,8,力荐,2026-3-15 17:32,幻星龙帝,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
热血,0,未评分,2026-3-12 14:10,jingg,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
8+ 月岛拦下那球激动到流泪了，没想到三季看下来最喜欢的角色是月岛,8,力荐,2026-3-12 13:37,月樱,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
填写生涯动画表因而补标。对我来说的最后一部排球。比赛季无需多言。260310,8,力荐,2026-3-10 23:30,Half_Rotten,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
【8+】，S3,8,力荐,2026-3-1 14:02,樱姬花吹雪,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
第三季，完美的运动番,10,超神作,2026-2-25 01:02,Lavi,173849,排球少年 乌野高校 VS 白鸟泽学园高校,61,8.4
