content,rate,rate_label,time,user_name,subject_id,anime_title,anime_rank,anime_score
甜,8,力荐,1h 28m  ago,nagisa,441795,我心里危险的东西 第二季,99,8.3
好看，多刷,9,神作,22h 13m  ago,叶子,441795,我心里危险的东西 第二季,99,8.3
纯爱无敌,7,推荐,22h 22m  ago,杨,441795,我心里危险的东西 第二季,99,8.3
高考前还在看的，超甜,9,神作,1d 2h ago,玩斯特器器,441795,我心里危险的东西 第二季,99,8.3
给我带来很多幸福的恋爱番捏。,9,神作,1d 5h ago,木目,441795,我心里危险的东西 第二季,99,8.3
第二季的观感非常好，危门！,9,神作,1d 6h ago,kokomi,441795,我心里危险的东西 第二季,99,8.3
校园纯爱天花板，加上我的羊姐粉丝滤镜，满分,10,超神作,1d 19h ago,芙芙可爱,441795,我心里危险的东西 第二季,99,8.3
从本季才开始感受到原作的魅力，多么梦幻而又甜美的恋爱啊……,8,力荐,2d 11h ago,-GDMX-,441795,我心里危险的东西 第二季,99,8.3
令人感到幸福的发糖度，对的，我就想要看这个,8,力荐,2d 18h ago,暙黡DLsmaI,441795,我心里危险的东西 第二季,99,8.3
第二季的剧情是我在漫画中最喜欢的部分,8,力荐,2026-4-10 03:10,绮罗星Kira,441795,我心里危险的东西 第二季,99,8.3
剧情总体还行，偶尔性压抑发言很败观感,7,推荐,2026-4-9 22:51,1096,441795,我心里危险的东西 第二季,99,8.3
叙事看着很舒服，唯一有点那啥就是后面男女主激动了就想流眼泪，可能感情丰富的中学生是这样吧（老了，过阵子闲了看原作去,7,推荐,2026-4-9 19:28,D.Ramius,441795,我心里危险的东西 第二季,99,8.3
两季连看，观感特别好。两个主角充满青春的朝气与懵懂，心儿不断在纠缠中靠近，并最终合二为一。同时其他角色塑造也很不错，令人印象很深。第二季的op我一次也没有跳过，太好听了！,9,神作,2026-4-9 13:12,Zeei,441795,我心里危险的东西 第二季,99,8.3
两季连补纪念：感谢某群友的推荐，我心危确实牛逼！两天内补完两季的我神清气爽，一部优秀的作品，一二季合并一起考虑，可以给个9分；其实两季分开，对我来说都是8分水平，不过编剧的连贯性以及脚本的小巧思，让这两季合并给予了作品更高的层次。喜欢第一季那种不清不楚的微妙氛围，更喜欢第二季的演出分镜；可我认为两季一起最好看，这样才是真正完整的作品,8,力荐,2026-4-8 23:50,RxLkl,441795,我心里危险的东西 第二季,99,8.3
夯爆ww,9,神作,2026-4-8 22:09,被遗忘的梦,441795,我心里危险的东西 第二季,99,8.3
羊宫妃那，，，,0,未评分,2026-4-8 08:10,迁风,441795,我心里危险的东西 第二季,99,8.3
纯爱万岁！！！所有人时刻保持嘴角上扬！,8,力荐,2026-4-6 22:52,Pepapu,441795,我心里危险的东西 第二季,99,8.3
无敌,10,超神作,2026-4-5 21:18,三千院家的时之魔法大神本 ...,441795,我心里危险的东西 第二季,99,8.3
后期一部分有些一般，但看到结局一切都好起来了,8,力荐,2026-4-5 21:16,Daiba_Nana,441795,我心里危险的东西 第二季,99,8.3
最优秀的恋爱番之一,8,力荐,2026-4-5 17:34,Ilya,441795,我心里危险的东西 第二季,99,8.3
伟大无需多言，危门永存！！！,10,超神作,2026-4-5 14:56,我恨弱小的自己,441795,我心里危险的东西 第二季,99,8.3
恭喜两人终成眷属，看完又一次想起他们是初中生，唉。//比想象中花了更长时间看完，无功无过吧。吸引我的东西在第一季我就已经看足了，第二季再演的话也没有什么新鲜感了。op很不错。,6,还行,2026-4-4 23:42,Melody,441795,我心里危险的东西 第二季,99,8.3
羊叫，扣一分,7,推荐,2026-4-4 11:05,瑞久美,441795,我心里危险的东西 第二季,99,8.3
神作无疑，第一季如果说是感情的起步，那么第二季是从平凡走向独特，不同于一般工业糖精的剧情，很向往男女主双方互相救赎的关系,10,超神作,2026-4-4 00:08,Sheen,441795,我心里危险的东西 第二季,99,8.3
我就像条蛆在深夜的床上扭动着看完最后几集。,9,神作,2026-4-3 10:35,躁动的U型锁,441795,我心里危险的东西 第二季,99,8.3
很好看的恋爱番，羊姐在这时候配的挺好的hhh,8,力荐,2026-4-3 05:56,水番断头king,441795,我心里危险的东西 第二季,99,8.3
"260 4638
2024.3.17-2024.3.31",6,还行,2026-4-3 02:13,平泽唯唯,441795,我心里危险的东西 第二季,99,8.3
恋心永存,9,神作,2026-4-2 19:20,ouerplay,441795,我心里危险的东西 第二季,99,8.3
还能说什么呢，恋爱通过这部作品可以如此纯真，我仿佛回到了我的青涩时期，勾起了我的青涩回忆。真想打满分。,9,神作,2026-4-2 15:20,vholic,441795,我心里危险的东西 第二季,99,8.3
第二季观感非常不错 男主的心理活动看得出来 作者是谈过的 能够明白学生时期恋爱的拉拉扯扯,9,神作,2026-4-2 11:47,再次追逐夏天.,441795,我心里危险的东西 第二季,99,8.3
