content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
"总算把MyGO的译制回顾补完啦~https://www.bilibili.com/opus/1072631274348216320
本专题包含剧透，初见观众建议补番完成后食用~
Mujica的回顾也在路上啦[打call][打call]",2025-05-30 18:22:08,2052,34,魔法部译制司,6,0,914573114,1,羽丘的不可思议女孩,mygo,"MyGOhttpswwwbilibilicomopus1072631274348216320

Mujica",MyGOhttpswwwbilibilicomopus1072631274348216320 Mujica
BanG Dream奇遇音乐盛典https://b23.tv/ocCnUoi 简中限定周边上新啦，快来一次买够！还有限时满赠哟~,2025-09-26 19:57:52,352,2,哔哩哔哩会员购,6,0,914573114,1,羽丘的不可思议女孩,mygo,BanG Dreamhttpsb23tvocCnUoi,BanG Dreamhttpsb23tvocCnUoi
"动画《BanG Dream! It&#39;s MyGO!!!!!》的漫画版——《BanG Dream! 迷途之子!!!!! 雨中祈晴1》简中版可以在B站买到：https://b23.tv/TqBXSyX
从长崎爽世的视角，为您展示故事新的一面。

随书特典！限定特典！豪华特典（全新插画）！等你带回家！",2026-01-15 17:53:53,239,5,天闻角川_Official,6,0,914573114,1,羽丘的不可思议女孩,mygo,BanG Dream It39s MyGOBanG Dream  1Bhttpsb23tvTqBXSyX,BanG Dream It39s MyGOBanG Dream 1Bhttpsb23tvTqBXSyX
回复 @了不起的杂鱼弥 :真不开心也就不会去Ave mujica了,2023-08-12 17:52:58,82,0,远远远宫,6,1,404602621,2,不会再邀请你了,mygo,Ave mujica,Ave mujica
回复 @Gypsum_rubrum :草，你这里我笑傻了,2023-08-14 19:36:43,15,0,鼓哥Raiko,6,1,404602621,2,不会再邀请你了,mygo,Gypsumrubrum,Gypsumrubrum
回复 @扣1送可莉炸鸡块 :之后的内衣套头乐队mujica应该是暗示了祥子退团理由,2023-08-14 20:16:20,15,0,源哥中门带包华,6,1,404602621,2,不会再邀请你了,mygo,1 mujica,1 mujica
"如果喜欢本作品，欢迎留下你的评价：
豆瓣：https://movie.douban.com/subject/36352095/
bangumi：https://bgm.tv/subject/428735
巴哈姆特：https://acg.gamer.com.tw/acgDetail.php?s=131634
My Anime List：https://myanimelist.net/anime/54959/BanG_Dream_Its_MyGO
aniDB：https://anidb.net/anime/17981
ANIME TRENDING：https://anitrendz.com/polls/top-anime
anikore：https://www.anikore.jp/anime/14147/",2023-08-11 20:42:34,2091,43,MyGO_AveMujica,6,0,404602621,2,不会再邀请你了,mygo,"httpsmoviedoubancomsubject36352095
bangumihttpsbgmtvsubject428735
httpsacggamercomtwacgDetailphps131634
My Anime Listhttpsmyanimelistnetanime54959BanGDreamItsMyGO
aniDBhttpsanidbnetanime17981
ANIME TRENDINGhttpsanitrendzcompollstopanime
anikorehttpswwwanikorejpanime14147",httpsmoviedoubancomsubject36352095 bangumihttpsbgmtvsubject428735 httpsacggamercomtwacgDetailphps131634 My Anime Listhttpsmyanimelistnetanime54959BanGDreamItsMyGO aniDBhttpsanidbnetanime17981 ANIME TRENDINGhttpsanitrendzcompollstopanime anikorehttpswwwanikorejpanime14147
为什么，没有bangumi,2023-08-16 17:09:30,4,0,testnothing,6,1,404602621,2,不会再邀请你了,mygo,bangumi,bangumi
回复 @御坂16096号 :b应该是买了的，应该是不想过官方的审核就整这样的以自制视频的方式限时播放，这样版权啥的都没啥问题,2023-10-01 12:21:53,211,0,塔www,6,1,404602621,2,不会再邀请你了,mygo,16096 b,16096 b
回复 @Radiati0n :毕竟睦头“从来没觉得玩乐队很快乐”[吃瓜],2024-12-08 10:48:47,158,0,BrownClerk,5,1,404618862,3,优雅的呐喊,mygo,Radiati0n “”,Radiati0n “ ”
