content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
wc,1379.146,1,16777215,2023-05-02 23:24:56,730890859,8,钥匙与剑,约会大作战 第四季,426895332,wc,wc
梓川咲太：年轻人，我告诉你不要立flag,1058.275,1,16777215,2023-03-11 13:48:36,730890859,8,钥匙与剑,约会大作战 第四季,426895332,flag,flag
4月24日，和sakura去了东京天空树，世界上最温暖的地方在他的顶上,307.509,1,16777215,2023-02-05 11:54:38,730890859,8,钥匙与剑,约会大作战 第四季,426895332,424sakura,424sakura
我的2D啊！！！,864.458,1,15138834,2023-02-04 14:54:42,730890859,8,钥匙与剑,约会大作战 第四季,426895332,2D,2D
mad,680.736,1,16777215,2023-01-07 23:02:57,730890859,8,钥匙与剑,约会大作战 第四季,426895332,mad,mad
有点像《clannad》,15.199,5,15138834,2023-01-04 16:46:33,730890859,8,钥匙与剑,约会大作战 第四季,426895332,clannad,clannad
我cpu 烧了,529.874,1,16777215,2022-12-26 10:36:46,730890859,8,钥匙与剑,约会大作战 第四季,426895332,cpu,cpu
空律vs雷律,593.101,1,16777215,2022-12-15 16:10:58,730890859,8,钥匙与剑,约会大作战 第四季,426895332,vs,vs
简称：Bug,198.41,5,16776960,2022-11-30 14:35:33,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Bug,Bug
Eutopia幻听,1211.938,1,16777215,2022-11-19 18:34:27,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Eutopia,Eutopia
Belphegor！,969.2,1,16777215,2022-11-07 23:07:35,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Belphegor,Belphegor
aaa,539.313,1,16777215,2022-10-23 10:34:16,730890859,8,钥匙与剑,约会大作战 第四季,426895332,aaa,aaa
同病相怜.jpg,1001.477,1,16777215,2022-10-14 19:12:17,730890859,8,钥匙与剑,约会大作战 第四季,426895332,jpg,jpg
NOA—————,1270.929,1,16777215,2022-10-07 09:21:53,730890859,8,钥匙与剑,约会大作战 第四季,426895332,NOA,NOA
动不动就3D真的6,602.193,1,16777215,2022-10-04 22:56:03,730890859,8,钥匙与剑,约会大作战 第四季,426895332,3D6,3D6
kiss    kiss,472.909,1,15138834,2022-09-20 17:28:34,730890859,8,钥匙与剑,约会大作战 第四季,426895332,kiss    kiss,kiss kiss
why？盖亚？,1314.517,1,16777215,2022-09-11 21:57:27,730890859,8,钥匙与剑,约会大作战 第四季,426895332,why,why
地球：不要啊qwq！,762.468,1,16777215,2022-09-02 16:51:49,730890859,8,钥匙与剑,约会大作战 第四季,426895332,qwq,qwq
虽然对没一个都这么说的，但他从没说过只爱一个dogo,1059.086,1,16777215,2022-08-25 18:17:00,730890859,8,钥匙与剑,约会大作战 第四季,426895332,dogo,dogo
Eva（bushi）,1192.571,5,15138834,2022-08-21 15:00:41,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Evabushi,Evabushi
"爆衣啊,tnnd，为什么不爆！爆啊",1103.095,5,15138834,2022-08-17 23:08:59,730890859,8,钥匙与剑,约会大作战 第四季,426895332,tnnd,tnnd
A1高闪来一个好吗？，秋梨膏,1284.482,5,6830715,2022-08-15 00:59:12,730890859,8,钥匙与剑,约会大作战 第四季,426895332,A1,A1
mua∽,469.863,1,15138834,2022-08-11 12:40:38,730890859,8,钥匙与剑,约会大作战 第四季,426895332,mua,mua
她A上去了，A上去了,1133.839,1,16777215,2022-08-08 11:29:31,730890859,8,钥匙与剑,约会大作战 第四季,426895332,AA,AA
Thin,193.098,1,16777215,2022-08-07 22:08:20,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Thin,Thin
真·3a大作,875.402,1,16777215,2022-08-07 17:08:33,730890859,8,钥匙与剑,约会大作战 第四季,426895332,3a,3a
kuuga-----------------,1275.61,1,16777215,2022-08-05 02:32:02,730890859,8,钥匙与剑,约会大作战 第四季,426895332,kuuga,kuuga
没有OP,10.193,1,16777215,2022-08-03 21:51:08,730890859,8,钥匙与剑,约会大作战 第四季,426895332,OP,OP
Queen觉得很赞,918.151,5,16777215,2022-08-01 22:46:01,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Queen,Queen
！！！DNA动了,1355.183,5,14811775,2022-08-01 11:23:06,730890859,8,钥匙与剑,约会大作战 第四季,426895332,DNA,DNA
Muv-Luv 的纯夏片段,660.628,1,16777215,2022-07-30 05:40:41,730890859,8,钥匙与剑,约会大作战 第四季,426895332,MuvLuv,MuvLuv
接吻都要cut是吧，服了,1167.653,1,16777215,2022-07-29 12:57:12,730890859,8,钥匙与剑,约会大作战 第四季,426895332,cut,cut
三d打二d 这不公平！,869.394,5,15138834,2022-07-26 19:53:32,730890859,8,钥匙与剑,约会大作战 第四季,426895332,dd,dd
kiss kiss,814.475,1,16777215,2022-07-23 14:46:29,730890859,8,钥匙与剑,约会大作战 第四季,426895332,kiss kiss,kiss kiss
mo玩家特有的无处不在,775.262,1,16777215,2022-07-23 10:06:57,730890859,8,钥匙与剑,约会大作战 第四季,426895332,mo,mo
奇怪的3BD又增加了,863.508,5,16646914,2022-07-22 11:03:39,730890859,8,钥匙与剑,约会大作战 第四季,426895332,3BD,3BD
前面ugo的笑死我了,857.207,5,16646914,2022-07-22 11:03:17,730890859,8,钥匙与剑,约会大作战 第四季,426895332,ugo,ugo
还是2d好,610.567,1,16777215,2022-07-21 10:36:54,730890859,8,钥匙与剑,约会大作战 第四季,426895332,2d,2d
wow,1119.622,1,41194,2022-07-19 19:49:56,730890859,8,钥匙与剑,约会大作战 第四季,426895332,wow,wow
kisskiss~~,1071.335,1,16777215,2022-07-19 00:25:29,730890859,8,钥匙与剑,约会大作战 第四季,426895332,kisskiss,kisskiss
ko,1132.959,1,16777215,2022-07-18 18:04:56,730890859,8,钥匙与剑,约会大作战 第四季,426895332,ko,ko
琴里这个表情有点se唉,1088.653,1,16777215,2022-07-16 04:13:54,730890859,8,钥匙与剑,约会大作战 第四季,426895332,se,se
请前面那位解释一下《X之X》是哪个,1218.003,1,16777215,2022-07-16 03:41:52,730890859,8,钥匙与剑,约会大作战 第四季,426895332,XX,XX
LED伤口,1024.127,5,16707842,2022-07-14 04:02:58,730890859,8,钥匙与剑,约会大作战 第四季,426895332,LED,LED
按F将头捏爆doge,1258.738,1,16777215,2022-07-13 17:24:00,730890859,8,钥匙与剑,约会大作战 第四季,426895332,Fdoge,Fdoge
你怎么就在那边看着？！（OMO）,481.45,1,16777215,2022-07-13 13:25:35,730890859,8,钥匙与剑,约会大作战 第四季,426895332,OMO,OMO
活在pv的三三啊,114.994,1,16777215,2022-07-11 23:40:46,730890859,8,钥匙与剑,约会大作战 第四季,426895332,pv,pv
要yc的道理,1074.88,1,16777215,2022-07-10 20:13:19,730890859,8,钥匙与剑,约会大作战 第四季,426895332,yc,yc
oh三三,1358.879,1,15138834,2022-07-10 00:04:22,730890859,8,钥匙与剑,约会大作战 第四季,426895332,oh,oh
盖--------亚---c---c---c-c,1260.809,5,15138834,2022-07-08 19:55:53,730890859,8,钥匙与剑,约会大作战 第四季,426895332,cccc,cccc
太离谱了！美九和大师的台词都ban了,846.854,1,16776960,2022-06-05 20:02:57,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ban,ban
他看起来好喜欢这本www,236.671,5,15138834,2022-06-27 14:37:15,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,www,www
开屏就是刻在DNA里的狂三专属bgm哈哈哈哈,1.732,5,16776960,2022-08-16 00:04:40,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,DNAbgm,DNAbgm
狂三是最成熟的精灵，掌握时间的力量，看遍了世间所有，攻略狂三简直是MAX难度,701.201,1,16777215,2022-06-26 08:26:59,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,MAX,MAX
换成“把你变成我的翅膀”（doge）,590.299,1,16777215,2022-07-28 07:08:58,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,“”doge,“ ”
士道：要亲到三三了，兴奋ing,330.075,5,16776960,2022-06-29 10:04:17,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ing,ing
刻在DNA里的BGM,3.319,1,16777215,2022-07-31 00:53:28,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,DNABGM,DNABGM
澪：OKOK了解了,967.389,1,16777215,2022-08-12 15:11:33,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,OKOK,OKOK
2D的头 3D的身体,425.703,5,16777215,2024-08-06 08:45:48,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,2D 3D,2D 3D
MIO：细嗦,924.157,5,16777215,2023-03-30 22:38:55,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,MIO,MIO
刻在BGM里的DNA（bushi）,1.839,5,15138834,2022-07-25 19:05:31,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,BGMDNAbushi,BGMDNAbushi
刻在BGM里的DNA,12.965,5,15138834,2022-07-01 22:57:20,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,BGMDNA,BGMDNA
真那suki！~,402.941,1,16777215,2022-07-01 20:59:32,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,suki,suki
原来从这里就已经开始了ma,389.568,5,15138834,2022-06-27 14:28:03,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ma,ma
CS,217.482,1,16777215,2026-04-11 09:56:34,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,CS,CS
ko no琴里 da！,766.31,1,15138834,2025-09-03 20:36:08,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ko no da,ko no da
hoshino？,463.097,1,16777215,2025-07-14 22:28:05,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,hoshino,hoshino
ZZZ————————————,1304.841,1,41194,2025-05-04 02:47:58,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ZZZ,ZZZ
啊，这个sinko,209.82,1,15138834,2025-02-16 00:07:48,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,sinko,sinko
cs,229.113,1,16777215,2025-01-29 12:14:03,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,cs,cs
耶俱矢和六花的CV都是内田真礼,309.456,5,16777215,2024-11-06 19:04:40,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,CV,CV
Re0,531.26,1,6830715,2024-10-30 18:34:22,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,Re0,Re0
我ml实名为狂三献上生命,703.14,1,16777215,2024-10-29 10:23:41,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ml,ml
Nike?!,252.038,1,15138834,2024-10-19 18:58:41,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,Nike,Nike
RE0乱入,544.06,1,16777215,2024-07-26 19:55:57,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,RE0,RE0
死给 死给 带死给 给古see柚 买哈尼,12.113,1,14811775,2024-05-15 01:32:48,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,see,see
注：shi,546.61,1,16777215,2024-05-04 19:43:19,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,shi,shi
猫：我们也是你们play中的一部分吗？,1296.741,5,38979,2024-04-25 13:55:45,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,play,play
好timing！,809.448,5,16646914,2024-04-05 19:08:23,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,timing,timing
狂三：我SL了无数次没法解决只能请你了,1104.693,1,16777215,2024-02-15 20:53:48,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,SL,SL
请看 VCR,1031.772,1,16777215,2024-02-07 22:29:02,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,VCR,VCR
如果有4K就好了,33.139,1,16777215,2024-01-29 15:54:14,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,4K,4K
你们自己不能穿吗，pr起来也方便,766.85,1,16777215,2023-11-29 14:58:25,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,pr,pr
是前面的狂三外传里的queen吧，毕竟是幻影给她灵晶的,909.028,1,16777215,2023-11-13 21:32:21,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,queen,queen
请看WCA,1055.0,1,16777215,2023-11-13 11:48:08,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,WCA,WCA
python,466.097,1,16777215,2023-10-23 22:39:49,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,python,python
HIHIHI,55.17,1,16777215,2023-08-18 00:10:23,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,HIHIHI,HIHIHI
前面那个奥兹是串台的吧？yuan,320.766,1,16777215,2023-08-17 09:12:35,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,yuan,yuan
re0路人视角？,426.299,1,16777215,2023-08-08 04:13:53,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,re0,re0
kouno琴里哒,773.746,5,16777215,2023-07-24 15:50:36,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,kouno,kouno
用vr看真的太不错了,752.493,5,16777215,2023-07-19 22:39:08,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,vr,vr
不愧是GEEKTOYS制作公司,147.41,5,16777215,2023-07-19 22:31:24,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,GEEKTOYS,GEEKTOYS
Jc社出来挨打,367.067,5,16777215,2023-07-01 19:47:56,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,Jc,Jc
OOOOOOO,7.23,1,16777215,2023-06-27 03:30:12,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,OOOOOOO,OOOOOOO
什么nike呀。那明明是沟的阴影,255.225,1,16777215,2023-06-26 12:36:53,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,nike,nike
Mc里面的悦灵（）,272.018,1,16777215,2023-06-24 23:17:23,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,Mc,Mc
琴里sksk,733.018,1,16777215,2023-05-20 11:58:04,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,sksk,sksk
qaq,1254.222,1,16777215,2023-05-16 22:55:56,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,qaq,qaq
win~win~win,752.029,1,15138834,2023-02-01 07:22:43,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,winwinwin,winwinwin
简直就是老耗，玩I wanna每个坑都踩，熟练的让人心疼,1163.274,1,16777215,2023-01-29 19:38:05,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,I wanna,I wanna
拟态baby了,1223.053,1,16777215,2023-01-13 23:34:16,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,baby,baby
湮灭？不好是D4Cdog,87.761,1,16777215,2022-12-18 18:15:03,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,D4Cdog,D4Cdog
BGM 1响这味瞬间就对了,12.006,1,16707842,2022-12-17 01:22:37,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,BGM 1,BGM 1
这么多啊，那就吃我AOE，什么？大主教你。。。,462.713,5,41194,2022-11-08 01:40:05,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,AOE,AOE
真就刻在bgm里面的DNA是吧,12.572,1,16777215,2022-09-17 23:50:18,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,bgmDNA,bgmDNA
Homo（幻听）,438.201,1,16777215,2022-09-12 17:15:31,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,Homo,Homo
哪里都有TNO人（喜）,586.725,5,16707842,2022-09-11 17:49:06,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,TNO,TNO
kono迪奥哒！,766.793,5,16646914,2022-09-07 10:46:22,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,kono,kono
ko no 琴里 哒！,767.185,1,16777215,2022-08-25 07:09:11,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ko no,ko no
快，找到角落里配bgm的分身（doge）,11.677,1,16777215,2022-08-22 21:14:11,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,bgmdoge,bgmdoge
vh,1165.276,1,16777215,2022-08-15 18:10:32,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,vh,vh
feili,773.831,1,16777215,2022-08-14 21:41:53,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,feili,feili
linyi,988.374,1,16777215,2022-08-14 19:09:04,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,linyi,linyi
gyzxl,1193.072,1,16646914,2022-08-10 14:18:31,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,gyzxl,gyzxl
ast呢？最近都没出现,1145.213,1,16777215,2022-08-10 13:28:22,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ast,ast
b g m,0.338,1,16777215,2022-08-10 11:18:58,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,b g m,b g m
狂三YYDS,66.915,1,16646914,2022-08-07 18:49:16,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,YYDS,YYDS
懂了ALEPH是吧,710.469,1,16777215,2022-08-05 00:39:00,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,ALEPH,ALEPH
你个xx算计我,827.485,5,16776960,2022-08-04 15:34:18,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,xx,xx
是不是就像猫duei,1264.535,1,41194,2022-08-03 09:43:12,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,duei,duei
sodayo（即答）,1150.127,1,6830715,2022-08-03 00:29:33,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,sodayo,sodayo
kurwa？！,242.448,1,16777215,2022-08-02 12:41:34,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,kurwa,kurwa
怎么哪里都有homo(恼,188.434,1,16777215,2022-08-01 21:58:40,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,homo,homo
hhhhc,491.834,1,15138834,2022-08-01 00:17:43,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,hhhhc,hhhhc
BGM：portrait,53.723,1,16777215,2022-07-31 17:39:14,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,BGMportrait,BGMportrait
滑稽脸JPG,1104.23,1,16777215,2022-07-29 21:08:11,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,JPG,JPG
bad！,792.213,5,16707842,2022-07-26 03:48:15,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,bad,bad
sansan果然得不到的是最爱的,24.452,1,16777215,2022-07-24 10:58:20,736437513,9,梦魔的诱惑,约会大作战 第四季,257218248,sansan,sansan
果然是the world的力量吗,338.042,5,16707842,2022-06-19 02:31:11,749145579,10,少女的时间,约会大作战 第四季,342585823,the world,the world
PS：她喜欢崇公真士，可以理解为士道,902.611,5,15138834,2023-02-02 23:58:28,749145579,10,少女的时间,约会大作战 第四季,342585823,PS,PS
ED听起来像描述六喰的心理历程,1220.745,5,15138834,2022-06-28 14:33:45,749145579,10,少女的时间,约会大作战 第四季,342585823,ED,ED
白蛇！抽取他的disk！,581.731,1,16777215,2022-06-29 13:24:56,749145579,10,少女的时间,约会大作战 第四季,342585823,disk,disk
呀咧呀咧daze,1061.911,5,16776960,2022-10-18 16:48:13,749145579,10,少女的时间,约会大作战 第四季,342585823,daze,daze
此处应该有saber,1014.18,1,16765698,2026-01-14 13:39:01,749145579,10,少女的时间,约会大作战 第四季,342585823,saber,saber
狂三xiao qu小曲,944.53,1,16777215,2025-09-05 22:07:17,749145579,10,少女的时间,约会大作战 第四季,342585823,xiao qu,xiao qu
What do you?,1236.627,1,16777215,2025-07-23 13:59:29,749145579,10,少女的时间,约会大作战 第四季,342585823,What do you,What do you
说证明狂三正宫的真别yy了好吧,289.594,1,16777215,2025-07-07 01:35:39,749145579,10,少女的时间,约会大作战 第四季,342585823,yy,yy
看得给孩子磕上CP了,273.428,5,41194,2025-03-24 09:43:22,749145579,10,少女的时间,约会大作战 第四季,342585823,CP,CP
dah,320.597,1,16777215,2024-11-27 23:08:41,749145579,10,少女的时间,约会大作战 第四季,342585823,dah,dah
应该直接叫dame,540.691,1,16777215,2024-11-05 00:00:50,749145579,10,少女的时间,约会大作战 第四季,342585823,dame,dame
精彩画面消失shu。。,336.806,1,16777215,2024-08-12 16:32:10,749145579,10,少女的时间,约会大作战 第四季,342585823,shu,shu
这个ps绝了,624.027,5,16777215,2024-07-24 02:07:48,749145579,10,少女的时间,约会大作战 第四季,342585823,ps,ps
BYU,888.475,1,16777215,2024-06-08 03:23:04,749145579,10,少女的时间,约会大作战 第四季,342585823,BYU,BYU
陌生的天花板Eva,605.16,1,16777215,2024-05-18 16:44:49,749145579,10,少女的时间,约会大作战 第四季,342585823,Eva,Eva
小7:勿cue,1038.055,5,38979,2024-03-02 04:37:27,749145579,10,少女的时间,约会大作战 第四季,342585823,7cue,7cue
WC，双声道,16.04,1,16777215,2024-02-08 18:04:16,749145579,10,少女的时间,约会大作战 第四季,342585823,WC,WC
学（chi）到了,793.572,1,16777215,2024-01-06 21:44:27,749145579,10,少女的时间,约会大作战 第四季,342585823,chi,chi
小6mvp,690.153,1,16777215,2024-01-02 20:33:06,749145579,10,少女的时间,约会大作战 第四季,342585823,6mvp,6mvp
