content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
DIVE(潜水)=Drink In Various Environments,2018-07-15 09:51:19,2745,0,二次元老鸽,6,1,26753891,1,深蓝,碧蓝之海,DIVEDrink In Various Environments,DIVEDrink In Various Environments
回复 @修改昵称花6块 :秀啊兄dei,2018-07-15 20:13:36,239,0,佐江567,6,1,26753891,1,深蓝,碧蓝之海,6 dei,6 dei
秀儿，顺便翻译一下Drink In Various Environments：在各种环境下饮用【喝酒】,2020-03-10 20:18:05,367,0,Joker不是JK,6,1,26753891,1,深蓝,碧蓝之海,Drink In Various Environments,Drink In Various Environments
回复 @修改昵称花6块 :这里改用drunk感觉更符合动漫内容[doge]生命之水吨吨吨,2020-04-26 23:02:49,72,0,屿汐EInsane,6,1,26753891,1,深蓝,碧蓝之海,6 drunk,6 drunk
https://www.bilibili.com/bangumi/play/ss32801?theme=movie,2020-09-12 23:58:47,26,0,网友二狗子,6,1,26753891,1,深蓝,碧蓝之海,httpswwwbilibilicombangumiplayss32801thememovie,httpswwwbilibilicombangumiplayss32801thememovie
naive,2018-07-28 01:36:43,1,0,镜花の水月う,6,1,27876294,3,新世界,碧蓝之海,naive,naive
226赞3评论惨案（/TДT)/,2018-08-12 10:35:18,31,0,我的眼中只有萝莉,5,1,28423563,4,男竞,碧蓝之海,2263TT,2263TT
回复 @时光-IONGame :颜值变成颜艺,2018-08-18 11:56:08,0,0,使查子,6,1,28423563,4,男竞,碧蓝之海,IONGame,IONGame
一个月前我就是这么和朋友介绍grand blue的,2018-08-04 08:05:06,101,0,熟悉的味方,5,1,28423563,4,男竞,碧蓝之海,grand blue,grand blue
回复 @熟悉的味方 :这还好是grand blue  没给人介绍ture bule,2020-01-25 12:49:46,10,0,丁丁咛咛,6,1,28423563,4,男竞,碧蓝之海,grand blue  ture bule,grand blue ture bule
回复 @MIRABM :非常非常非常非常非常好看，真的强力推荐，这番老少皆宜，真的。,2020-08-08 19:24:01,6,0,木细,6,1,28423563,4,男竞,碧蓝之海,MIRABM,MIRABM
回復 @CupidLausdeo :長得帥但是是baka還是算了吧[笑哭],2021-01-11 04:02:50,136,0,アップル闇,6,1,29607551,6,第一位潜伴,碧蓝之海,CupidLausdeo baka,CupidLausdeo baka
回复 @bili_67680189343 :那叫生草。。。,2025-06-11 01:32:02,0,0,福报的996,5,1,29607551,6,第一位潜伴,碧蓝之海,bili67680189343,bili67680189343
回复 @Kk4151 :再然后，成为近几年最喜欢的番了[吃瓜],2022-11-22 17:38:09,39,0,不你给他-_u大的是,5,1,29607551,6,第一位潜伴,碧蓝之海,Kk4151,Kk4151
回复 @Minami九 :很少能让我看几遍的,2023-04-01 13:06:18,0,0,爱莉希雅呜呜呜呜,6,1,29607551,6,第一位潜伴,碧蓝之海,Minami,Minami
尤其是在大学啊，tmd说好的这老师教的课都挂了，不给他面子，结果，我可去tmd吧(╯°口°)╯(┴—┴,2018-09-01 05:48:39,107,0,DDU777,6,1,30806086,8,男人的鸡尾酒,碧蓝之海,tmdtmd,tmdtmd
回复 @Yizumi_ :你明知我已离不开~~,2020-06-02 19:04:47,14,0,阿斯兰岚蓝澜,6,1,31271243,9,国王游戏,碧蓝之海,Yizumi,Yizumi
回复 @1stDogma :我看了下时间，铁子，你是被绯红之王删了一年吗？！那可是一年半之后！！！,2020-07-25 20:57:22,7,0,莫ぃ小云,6,1,31713065,10,登陆冲绳,碧蓝之海,1stDogma,1stDogma
回复 @RNG大叔 :不是，这两位只是coser，真人版是另外两个日剧老熟人出演,2025-09-06 21:33:27,1,0,龙头鱼与鱼缸与海,6,1,32629491,12,御通,碧蓝之海,RNG coser,RNG coser
回复 @i-ce_cream :千纱以为男主想要分手，其实男主并没有想过，得知男主想法后千纱就抱上去了。,2025-10-15 00:32:38,75,0,Bella320,6,1,32629491,12,御通,碧蓝之海,icecream,icecream
回复 @Bella320 :谢谢你[打call],2025-10-15 10:26:28,7,0,i-ce_cream,5,1,32629491,12,御通,碧蓝之海,Bella320,Bella320
