content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
1A救5A,1177.483,1,16777215,2025-08-01 18:09:48,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,1A5A,1A5A
女友力MAX,689.535,1,9033215,2025-07-28 21:50:39,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,MAX,MAX
米4达失踪的NO.4又在自我表演,303.637,1,16777215,2025-07-22 20:24:44,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,4NO4,4NO4
Heven‘s door！,884.734,1,16777215,2025-07-17 09:15:00,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,Heven‘s door,Heven ‘ s door
索博C44拖拉机,512.131,1,16777215,2025-07-06 00:44:29,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,C44,C44
一人把狱警的手脚或者是头扯一半带在身边（这样就可以50m之内了）,1062.723,5,16707842,2025-07-02 11:27:13,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,50m,50m
o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,1025.087,1,16777215,2025-06-30 15:34:31,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o
最水的力A成长A,756.455,5,16777215,2025-06-26 20:25:01,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,AA,AA
ff上身之后面相和声音都变了haha,440.446,1,38979,2025-06-14 17:04:43,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,ffhaha,ffhaha
ki拉苦赢！,941.6,1,15772458,2025-05-23 21:12:42,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,ki,ki
已下潜距离:800m,1100.293,5,16777215,2025-05-10 11:01:49,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,800m,800m
你头怎么尖尖的，那我问你，你是男的女的？头怎么尖尖的awa,296.027,1,16777215,2025-04-30 12:00:34,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,awa,awa
怎么这里也有F1车迷啊？,519.958,5,38979,2025-04-26 14:43:08,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,F1,F1
like α virgin,386.528,1,16777215,2025-04-20 23:47:53,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,like  virgin,like virgin
K雷尔，kn！,940.494,5,6830715,2025-04-17 20:59:55,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,Kkn,Kkn
e呼 ！！！e呼！！！,183.638,1,16777215,2025-04-13 19:31:37,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,e e,e e
米斯达：No,757.709,1,16777215,2025-03-29 19:12:43,456481197,7,有六个人！,JOJO的奇妙冒险 石之海,379582468,No,No
