content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @JOJODBABA :哈哈哈,2022-10-13 11:08:22,16,0,香草老师,6,1,773967336,2,妖怪猎人·天草晴明登场！～百鬼的威胁!!～,路人超能100 III(灵能百分百 第三季),JOJODBABA,JOJODBABA
回复 @lovepeacellll :确实，最近刚补的ova2这么快就连上了,2022-10-13 23:23:05,49,0,Yogurt_44,6,1,773967336,2,妖怪猎人·天草晴明登场！～百鬼的威胁!!～,路人超能100 III(灵能百分百 第三季),lovepeacellll ova2,lovepeacellll ova2
回复 @Yogurt_44 :不快了吧，我记得都有一年了。,2022-10-14 16:10:43,5,0,星星海里的我,6,1,773967336,2,妖怪猎人·天草晴明登场！～百鬼的威胁!!～,路人超能100 III(灵能百分百 第三季),Yogurt44,Yogurt44
回复 @墨枳啦 :性格问题，向上一步的中二boos为了证明自己不是最强花了20年，最后要征服世界,2022-10-20 12:24:03,279,0,无敌的超级奥特曼,6,1,901668333,3,忘乎所以 ～100%～,路人超能100 III(灵能百分百 第三季),boos20,boos20
回复 @74492681331_bili :他是为了征服世界，才会花20年时间寻找比自己更强的人，顺便积攒能量,2022-10-21 21:45:20,42,0,救世主战龙法师,6,1,901668333,3,忘乎所以 ～100%～,路人超能100 III(灵能百分百 第三季),74492681331bili 20,74492681331bili 20
回复 @墨枳啦 :有没有可能？正常情况下，普通人的选择是第2季的boss。男主反而是特殊的。就算做不了第2季的boss。也可以做金发帅哥,2022-10-28 17:35:22,10,0,阳光大男孩一号,5,1,901668333,3,忘乎所以 ～100%～,路人超能100 III(灵能百分百 第三季),2boss2boss,2boss2boss
桃花运让mob瞬间老了20岁,2022-10-20 00:12:43,13085,11,十元的香菜,6,0,901668333,3,忘乎所以 ～100%～,路人超能100 III(灵能百分百 第三季),mob20,mob20
一路看下来，这是mob最孤单的一次，也是最成熟，最贯彻自己的想法的一次。大概这就是I&#39;m the only one.吧,2022-10-27 00:18:39,16367,40,绯红色朗姆,6,0,389445563,4,神树①～会长登场～,路人超能100 III(灵能百分百 第三季),mobI39m the only one,mobI39m the only one
提醒一下楼上是在调侃，师傅知道mob很强，但从来不会看轻mob的安全，第二季去硬刚boss就是最大的体现。,2022-10-27 16:02:40,1558,0,渠道幺零,6,1,389445563,4,神树①～会长登场～,路人超能100 III(灵能百分百 第三季),mobmobboss,mobmobboss
回复 @杀青w :1314[脱单doge],2022-10-27 23:11:24,19,0,soft他老爹,6,1,389445563,4,神树①～会长登场～,路人超能100 III(灵能百分百 第三季),w 1314,w 1314
