content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @DEARLiYF :臣附议,2022-04-29 14:49:34,6,0,水泮谪仙,6,1,468609809,1,伊井野弥子想被治愈 | 辉夜大小姐并未察觉 | 藤原千花想战斗,辉夜大小姐想让我告白 -究极浪漫-,DEARLiYF,DEARLiYF
焯，我还寻思怎么突然推给我，点进来一看不得了[Cat2_FallInto!][Cat2_FallInto!][Cat2_FallInto!][Cat2_Boom!][Cat2_Boom!],2022-04-30 00:00:41,0,0,_MoRem丶冷梦_,6,1,468609809,1,伊井野弥子想被治愈 | 辉夜大小姐并未察觉 | 藤原千花想战斗,辉夜大小姐想让我告白 -究极浪漫-,Cat2FallIntoCat2FallIntoCat2FallIntoCat2BoomCat2Boom,Cat2FallIntoCat2FallIntoCat2FallIntoCat2BoomCat2Boom
回复 @hitersix :鸡你实在是太美[doge],2022-05-06 00:13:42,43,0,eazystart,6,1,341305427,2,白银御行想斡旋 | 辉夜大小姐想带他出来 | 辉夜大小姐想阻止,辉夜大小姐想让我告白 -究极浪漫-,hitersix,hitersix
回复 @齐零cassell :？没改啊[疑惑],2022-05-06 08:24:20,8,0,ウルトラマン-ノア,6,1,341305427,2,白银御行想斡旋 | 辉夜大小姐想带他出来 | 辉夜大小姐想阻止,辉夜大小姐想让我告白 -究极浪漫-,cassell,cassell
这不是b漫上的原评吗hhhhh,2022-05-13 09:50:02,19,0,贺贺贺源,6,1,768976342,3,柏木渚想诛伐 | 四条真妃想找点办法 | 白银御行想要被信任,辉夜大小姐想让我告白 -究极浪漫-,bhhhhh,bhhhhh
友情提示，会长的CV古川慎是正式出道的专业歌手，比起超神的rap，我更想不通的是会长那个鬼哭狼嚎的歌声怎么配出来的[笑哭],2022-05-27 00:29:23,41301,199,纳兰丿灬永恒,6,0,596998873,5,藤原千花想唱出范 | 早坂爱有话想说 | 四条真妃想依靠,辉夜大小姐想让我告白 -究极浪漫-,CVrap,CVrap
"回复 @pikayuu :咳咳咳...
哈西累搜ni友
卡贼no有偶你
茨gi米哈啦我
怕多路~怕多路~",2022-05-27 00:40:32,1594,0,阿克夏的美人,6,1,596998873,5,藤原千花想唱出范 | 早坂爱有话想说 | 四条真妃想依靠,辉夜大小姐想让我告白 -究极浪漫-,"pikayuu 
ni
no
gi",pikayuu ni no gi
参考胖虎的CV，再想想revice主题曲[doge],2022-05-27 00:59:55,60,0,你若撒野灬,6,1,596998873,5,藤原千花想唱出范 | 早坂爱有话想说 | 四条真妃想依靠,辉夜大小姐想让我告白 -究极浪漫-,CVrevice,CVrevice
"【花絮】
辉夜的cv古贺葵曾希望，几位主角cv能一起真人复刻本话ed，被其他几位cv一致声讨了[嗑瓜子]",2022-05-27 00:44:16,24322,38,-弼马温侯-,6,0,596998873,5,藤原千花想唱出范 | 早坂爱有话想说 | 四条真妃想依靠,辉夜大小姐想让我告白 -究极浪漫-,cvcvedcv,cvcvedcv
补充下bv号BV1JU4y1m7vK,2022-05-27 02:00:19,547,0,bili_1945432,6,1,596998873,5,藤原千花想唱出范 | 早坂爱有话想说 | 四条真妃想依靠,辉夜大小姐想让我告白 -究极浪漫-,bvBV1JU4y1m7vK,bvBV1JU4y1m7vK
