content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
我不做人了jiojio,387.876,1,16777215,2024-06-29 09:47:10,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,jiojio,jiojio
wc，白哥变成“红”细胞了,1177.374,1,16777215,2024-06-18 13:09:23,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,wc“”,wc “ ”
刻在DNA里的声音,305.532,1,16777215,2024-05-18 22:08:28,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,DNA,DNA
正在吃eva 哭,841.329,5,15138834,2024-04-19 20:33:40,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,eva,eva
刚看到的NYU的学生表示疑惑,1407.557,1,16777215,2024-03-04 13:21:11,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,NYU,NYU
tatakai ！！！,1189.138,1,16777215,2023-11-12 22:16:06,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,tatakai,tatakai
12qqqq  ,931.185,1,16707842,2023-11-09 19:28:49,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,12qqqq,12qqqq
头顶的ae和aa有啥特殊含义嘛,658.0,1,16777215,2023-10-01 15:51:47,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,aeaa,aeaa
hso,1300.561,1,16707842,2023-09-15 13:12:19,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,hso,hso
djf,730.962,1,16777215,2023-08-25 22:42:26,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,djf,djf
nnd，死蚊子,313.204,1,16777215,2023-08-24 20:26:13,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,nnd,nnd
Ri..rick & morty??,383.486,1,16777215,2023-08-23 06:23:21,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,Ririck  morty,Ririck morty
OS!OS!,1244.461,5,16646914,2023-08-13 19:47:12,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,OSOS,OSOS
看习惯了biack的我：怎么还不吃药啊，笑死,854.191,1,16777215,2023-07-31 14:22:32,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,biack,biack
动画指导：失败的man（烁灭）,608.185,5,16777215,2023-07-18 13:41:49,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,man,man
ttk,1193.834,1,16777215,2023-07-18 11:41:11,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,ttk,ttk
kksk,118.034,1,15138834,2023-07-14 12:56:08,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,kksk,kksk
v50细胞,283.154,1,16777215,2023-07-13 12:06:49,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,v50,v50
他在wink（,1106.329,1,16776960,2023-07-10 13:37:39,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,wink,wink
问：肥大细胞的CP是谁？官方回答：B细胞    我搜过真的！,197.409,1,8700107,2023-07-08 13:48:06,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,CPB,CPB
t细胞：DNA动了,424.087,1,16777215,2023-06-21 13:47:27,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,tDNA,tDNA
恋爱flops：这我熟,370.512,1,16777215,2023-06-15 18:05:46,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,flops,flops
注意这里的红细胞是3D的！！！,1.308,5,16646914,2023-06-10 20:21:11,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,3D,3D
变黑呆了dgoe,228.765,1,15138834,2023-06-02 15:59:04,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,dgoe,dgoe
主人：“我氧气（tu di）呢？”,299.221,5,16646914,2023-04-22 21:43:04,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,“tu di”,“ tu di ”
elegant,278.676,1,16777215,2023-03-12 21:34:01,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,elegant,elegant
baka，叫你不洗头,1326.232,1,16777215,2023-02-20 11:31:43,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,baka,baka
master赛啵好可爱,670.989,1,16777215,2023-02-08 19:08:57,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,master,master
YES,21.634,1,16777215,2023-01-29 11:58:25,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,YES,YES
长老一脸······o_o ....,1180.306,1,13369971,2023-01-25 20:44:54,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,oo,oo
毛毛虫大军（Doge,944.125,1,16777215,2023-01-16 21:35:37,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,Doge,Doge
左边这两个红细胞是不是突然3d了！,1.146,1,16777215,2023-01-12 23:24:30,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,3d,3d
洗脑心控恶堕同化，buff叠满,408.785,5,14811775,2023-01-09 18:14:58,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,buff,buff
nononono我的苏珊！！！！,1151.073,1,16776960,2022-12-26 15:34:30,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,nononono,nononono
SSK.j.\,151.172,1,16777215,2022-12-20 17:23:38,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,SSKj,SSKj
zhi,629.161,1,16777215,2022-11-25 20:39:57,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,zhi,zhi
vivo50,258.963,1,16777215,2022-11-21 09:40:27,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,vivo50,vivo50
U—5399号收到！,1019.119,5,15138834,2022-11-04 15:42:40,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,U5399,U5399
这个时候emo？？！,448.089,5,15138834,2022-09-27 13:03:43,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,emo,emo
Saber (细胞幻听）,218.812,5,16777215,2022-09-26 20:47:53,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,Saber,Saber
bIack讲的什么,133.759,1,16777215,2022-09-15 19:58:52,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,bIack,bIack
os,1250.554,5,16707842,2022-09-14 10:25:33,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,os,os
SEVEN!!!,57.078,1,16765698,2022-08-26 18:05:17,286091033,3,登革热/痤疮,工作细胞 第二季,886319522,SEVEN,SEVEN
