content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
这就是C P吧,126.311,5,16777215,2025-02-06 13:38:47,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,C P,C P
捕jacklove魔法,310.077,5,16777215,2024-08-07 20:11:32,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,jacklove,jacklove
极限过载     200G,260.75,5,15138834,2025-07-03 19:18:41,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,200G,200G
把结界打爆就行了hiahiahia,1151.294,5,16777215,2025-02-03 23:17:36,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,hiahiahia,hiahiahia
懂了，这是卡IQ局,1090.302,1,16777215,2024-10-23 18:06:03,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,IQ,IQ
awww好温柔,120.21,1,16777215,2024-07-28 13:04:21,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,awww,awww
EVA量产机（幻视,897.416,1,16646914,2025-06-14 11:50:32,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,EVA,EVA
刚去查了，维亚贝尔真的和中也一个cv!!!!!!,1373.47,1,16740868,2024-07-28 18:00:03,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,cv,cv
op和ed都变了好喜欢,34.817,1,16777215,2025-05-03 14:25:30,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,oped,oped
不是同一个CV嘴角也要是同一个吗？,1358.874,1,16777215,2025-02-16 22:41:14,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,CV,CV
chuya,661.233,5,16777215,2024-10-12 00:49:40,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,chuya,chuya
ice making!!（格雷音）,690.901,5,11890,2024-08-04 00:00:31,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ice making,ice making
eva量产机？,890.941,5,16777215,2026-01-22 17:16:44,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,eva,eva
我RWR动了，我不玩了,1240.125,5,16777215,2025-03-09 00:40:35,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,RWR,RWR
小米解BL锁现状！,963.906,5,16777215,2025-01-31 19:03:27,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,BL,BL
the world,384.888,5,15772458,2025-01-14 01:52:03,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,the world,the world
wok，抽断水了,542.926,1,16777215,2025-07-19 20:35:26,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,wok,wok
Ciallo～(∠・ω< )⌒☆,390.084,5,16777215,2025-05-21 01:40:36,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Ciallo,Ciallo
不是白毛能力bug，白毛魔法不太行，是其它方面能力优秀，如临场指挥、小队作战等，这些是年轻的肥伦所没有的，跟他玩肥伦容易被阴死,1345.232,1,16646914,2024-11-23 14:13:52,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,bug,bug
“猎杀结束，开始对决”（bushi）,206.456,5,16707842,2026-01-30 19:23:12,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,“”bushi,“ ” bushi
记得芙芙熬夜熬不住的，但是现在在帮忙守夜ww,186.427,1,14811775,2025-12-25 12:22:45,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ww,ww
我仅用0秒就听出chuya你也快来试试吧,665.745,1,16777215,2025-09-24 20:22:51,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,0chuya,0chuya
破坏力A   持久力A   射程距离E,352.677,5,16777215,2025-08-17 17:54:10,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,A   A   E,A A E
好萌TvT,124.725,1,16777215,2025-07-31 14:43:44,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,TvT,TvT
三个卡拉米，算是后面剧情几笔带过的NPC，有特写,635.543,5,16646914,2025-07-08 19:05:22,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,NPC,NPC
花御（dbq）,1256.18,1,16777215,2025-06-30 14:06:24,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,dbq,dbq
KH38MT,231.954,5,15138834,2025-06-06 04:25:55,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,KH38MT,KH38MT
念能力的绝，wow,1121.543,1,16777215,2025-03-28 23:31:22,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,wow,wow
yian,1415.557,1,16777215,2025-03-14 01:08:39,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,yian,yian
c++？Fortran！,1310.033,1,16777215,2025-03-13 12:00:39,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,cFortran,cFortran
old神力,1291.317,1,16777215,2025-03-08 21:52:45,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,old,old
请问50cm怎么狩猎的,361.11,1,16777215,2025-03-08 16:21:38,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,50cm,50cm
平A！全屏平A！,1274.64,1,16777215,2025-01-11 19:35:50,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,AA,AA
F22,231.398,1,16777215,2024-12-11 23:36:35,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,F22,F22
啊啊啊是中也味DNA觉醒！！,644.969,1,16777215,2024-12-05 16:27:50,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,DNA,DNA
Licht光,731.893,5,16777215,2024-10-14 23:23:09,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Licht,Licht
讲道理，这个地方芙还有后招，如果这个planA不成，就把结界破了，下雨天，这两抓鸟不是随便抓,393.138,1,16777215,2024-10-10 19:01:06,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,planA,planA
我去 chuuya的配音！！！,645.736,1,16777215,2024-10-07 11:04:42,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,chuuya,chuuya
WC！冰！,693.652,1,16777215,2024-09-26 22:07:49,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,WC,WC
wc，那要是魔王长个鸟样岂不是1也能抓住,339.652,1,16777215,2024-09-19 21:24:45,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,wc1,wc1
想到了hunter了,953.237,1,16777215,2024-08-02 22:52:36,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,hunter,hunter
什么APFSDS,1256.731,5,16707842,2024-07-31 12:12:56,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,APFSDS,APFSDS
肥伦打起架来一点表情也没有，太帅了吧www,1284.235,1,16777215,2026-04-06 22:30:33,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,www,www
233小队hhh,493.01,1,16777215,2026-04-03 07:54:50,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,233hhh,233hhh
他就是chuuya的cv谷山纪章配的哦,663.636,1,16777215,2026-03-23 21:16:39,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,chuuyacv,chuuyacv
os：好师,627.583,1,16777215,2026-03-07 20:07:45,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,os,os
’；vb】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】】 半年 555555；55里‘/,3.444,1,16777215,2026-03-01 22:14:09,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,’vb  55555555‘,’ vb 55555555 ‘
fufu：你想我了？,940.613,1,16777215,2026-02-27 10:29:29,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,fufu,fufu
pitohui的感觉，疯疯的,218.553,1,16777215,2026-02-24 17:46:16,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,pitohui,pitohui
我df，冰帝啊,685.864,1,16777215,2026-02-23 23:01:22,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,df,df
666还是个老old,1286.748,1,16777215,2026-02-23 14:19:36,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,666old,666old
NT高达捕鸟装,322.798,1,16777215,2026-02-22 10:29:53,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,NT,NT
kksk,71.934,1,16777215,2026-02-11 21:19:35,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,kksk,kksk
ICE TIME!,701.705,1,16777215,2026-02-10 14:21:27,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ICE TIME,ICE TIME
我叫邓布利多，来参加O.W.L.考试,8.436,1,16777215,2026-02-10 13:11:21,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,OWL,OWL
当你在航天基底12min接飞升,671.66,1,16777215,2026-02-08 15:25:06,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,12min,12min
ICE,682.884,1,9033215,2026-02-05 22:24:57,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ICE,ICE
辐光（dog ）,337.463,1,16777215,2026-02-04 13:10:04,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,dog,dog
AIM-7麻雀空空弹,244.734,5,16777215,2026-02-03 01:05:27,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,AIM7,AIM7
ez,1213.302,1,16777215,2026-02-02 10:23:54,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ez,ez
4k美如画,1196.465,1,16777215,2026-01-31 12:41:23,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,4k,4k
chuuye~,649.555,5,16777215,2026-01-24 02:59:31,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,chuuye,chuuye
好有cp感,626.535,1,16777215,2026-01-23 23:31:08,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,cp,cp
团结的7班(bushi),197.025,1,16707842,2026-01-22 18:37:05,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,7bushi,7bushi
鸟-20（doge）,240.039,1,16777215,2026-01-12 18:21:22,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,20doge,20doge
Overload怎么也来了？,856.186,1,16777215,2026-01-12 01:26:01,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Overload,Overload
321把我的AK47拿过来,660.536,1,16777215,2026-01-12 01:22:32,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,321AK47,321AK47
雪吗conter啊,333.611,1,16777215,2026-01-07 21:54:24,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,conter,conter
bangbangq,1230.93,1,16777215,2025-12-25 16:07:34,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,bangbangq,bangbangq
超音速巡航，赶上歼10C了,234.77,1,16777215,2025-12-14 15:52:50,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,10C,10C
女流氓vs男流氓,630.29,1,16777215,2025-12-10 19:50:20,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,vs,vs
let it go,683.963,5,16777215,2025-12-02 20:39:50,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,let it go,let it go
魔法师存在克制关系，很可能出现a大于b大于c大于a,1467.384,1,16777215,2025-11-29 10:10:33,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,abca,abca
I hαve α Plαn,449.283,1,16777215,2025-11-28 23:21:00,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,I hve  Pln,I hve Pln
无CD开盾！！,639.287,1,16777215,2025-11-25 02:45:01,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,CD,CD
BGM好像猫游龙岛上的洞穴里的BGM,1197.364,1,16777215,2025-11-19 12:10:36,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,BGMBGM,BGMBGM
yikr8k,941.25,1,16777215,2025-11-11 22:41:00,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,yikr8k,yikr8k
力量：A  速度：B  精密度：A  射程距离：E,356.09,5,16777215,2025-11-10 12:09:59,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,A  B  A  E,A B A E
；了，pl/}|[】【,1101.547,1,16777215,2025-11-10 06:46:08,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,pl,pl
woza,119.822,1,16777215,2025-11-07 18:46:53,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,woza,woza
为了吃饺子fam,436.998,1,16777215,2025-10-14 12:16:52,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,fam,fam
邪恶pvper,217.412,1,16777215,2025-10-09 16:44:08,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,pvper,pvper
中也你妹呢，谷山老师的配音能不能好好说？ky了我不行了,665.303,1,16777215,2025-10-07 19:30:22,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,ky,ky
疯狂立flag吗hhhhh,527.911,1,16777215,2025-10-05 22:54:10,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,flaghhhhh,flaghhhhh
old神力（bushi,1320.643,1,16777215,2025-10-05 22:13:58,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,oldbushi,oldbushi
特别豪庭的opTT夜鹿我喜欢你,31.857,1,16777215,2025-09-25 21:28:43,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,opTT,opTT
sans（bu shi）,1280.059,1,16777215,2025-09-21 11:59:00,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,sansbu shi,sansbu shi
概念魔法，要是来个waaagh俺寻思魔王是鸟岂不是无敌了,333.241,1,16777215,2025-09-08 22:44:08,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,waaagh,waaagh
aim7f麻雀是吧,256.706,1,16777215,2025-09-07 01:37:40,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,aim7f,aim7f
elegant，斯巴拉西,1217.514,1,16777215,2025-08-30 13:47:46,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,elegant,elegant
我感觉有点像猎人考试（ Ky对不起）,527.498,1,16777215,2025-08-21 10:25:02,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Ky,Ky
TO/GA set,230.566,1,16707842,2025-08-18 01:32:42,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,TOGA set,TOGA set
用了18话的平a了,1295.344,1,16777215,2025-08-17 23:30:00,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,18a,18a
let it go～let it go～,691.138,1,41194,2025-08-17 01:45:41,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,let it golet it go,let it golet it go
？zyzy？,649.996,1,16777215,2025-08-12 02:05:02,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,zyzy,zyzy
不愧是denken啊,834.315,1,16777215,2025-08-10 00:40:45,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,denken,denken
AIM-7F,237.555,1,16777215,2025-08-05 20:44:30,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,AIM7F,AIM7F
幻视1999（ky致歉）,944.416,1,16777215,2025-08-04 23:05:08,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,1999ky,1999ky
他的魔法是不是用歌喉攻击别人（ Chuuya幻视）,668.376,1,16777215,2025-08-03 21:15:46,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Chuuya,Chuuya
Queen！,637.958,1,16777215,2025-07-31 16:34:16,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,Queen,Queen
神秘计划sos,1020.116,1,16777215,2025-07-25 15:35:47,1433042695,19,周密的计划,葬送的芙莉莲,1300432912,sos,sos
