content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
回复 @麻豆卡密:安兹首字母az编号为1和26，1*26=1*5*4+4+1+1组合为114514，安莉首字母编号为1和12，12=3*4，（3+1）*4=1+1+4+5+1+4是114514 论证完毕     Q.E.D,2018-07-24 23:21:55,1656,0,森远霖之助,5,1,27629157,3,安莉动荡又匆忙的生活,OVERLORD Ⅲ,az1261261544111145141121234314114514114514      QED,az1261261544111145141121234314114514114514 QED
回复 @鑫森淼焱垚燚 :草wwwwww,2018-07-25 03:47:17,3,0,毛球狐狸喵,6,1,27629157,3,安莉动荡又匆忙的生活,OVERLORD Ⅲ,wwwwww,wwwwww
"我来宣传一下科普就走。


历代穿越玩家盘点
www.bilibili.com/read/cv297440


41位无上至尊资料
www.bilibili.com/read/cv497043

overlord大背景（适合萌新）
www.bilibili.com/read/cv173911

第三季科普

第一集
www.bilibili.com/read/cv709556

第二集
www.bilibili.com/read/cv750102

第三集
www.bilibili.com/read/cv796038

紧赶慢赶总算赶出来了。。。


我说实话，比我做的好科普有很多，他们有时间做视频，但是996下的我没有。
我科普的优势在于快，对，【快】。
我可以在动画出来一小时以内提审发布。这是所有up都没法做到的。毕竟我一直都是一个专栏up。
这也是我唯一的优势。
再说一句实话，我并不觉得我写的文章有多好，但是不少粉丝都说我写的好，而且其中大部分还都是女粉丝说的。

然而我倒现在还是想不明白这是为什么。

还有，喷我的人也请你知道，并不是每一个人都有时间看小说，我群里26岁以上的粉丝一大堆，有的孩子都两个了，他们有工作有家庭，没时间看小说，就是看我文章。

更别说我群里那些苦逼的高考党小孩子了。

我一度想放弃，但是为了他们我又坚持下来了。

毕竟科普就是用自己的时间来节省别人的时间。

用自己的生命来给别人**。***

觉得我不行的自己做就是了啊，做好了给大家看就行了啊。

你键盘质量应该还可以吧。

你做的好自然有人看，不用关心我怎么怎么样，没太多意义。

又不是没被喷过，早就习惯了，省省吧。

我为粉丝而做，他们还需要，我就会继续坚持，就这样，哪怕只有一个人。

【我是做的很差，但是我尽力了。】

以上，告辞",2018-07-25 07:15:38,5411,72,有呆毛的大雪猴,6,0,27629157,3,安莉动荡又匆忙的生活,OVERLORD Ⅲ,"wwwbilibilicomreadcv297440


41
wwwbilibilicomreadcv497043

overlord
wwwbilibilicomreadcv173911




wwwbilibilicomreadcv709556


wwwbilibilicomreadcv750102


wwwbilibilicomreadcv796038




996

upup





26",wwwbilibilicomreadcv297440 41 wwwbilibilicomreadcv497043 overlord wwwbilibilicomreadcv173911 wwwbilibilicomreadcv709556 wwwbilibilicomreadcv750102 wwwbilibilicomreadcv796038 996 upup 26
依我看来，第二季和第三季的间隔只有半年，明明可以放在一起播出却偏要拆成两季，岂不是多此一举？但我知道，以我粗鄙的眼光是无法窥探安玆大人的智慧的。因此我认为，安玆大人一定是从多方深思熟虑。如果只有一季的话，就只能霸权一个季度，分成两季，就能让更多人知道安兹乌尔恭的强大。但我知道事情远远没有这么简单，安玆大人一定是了解了bilibilimoe，有什么比当上燃王更能传播名声的呢?一次的燃王很容易被人遗忘，因此就卡在了七月这个时间点，让明年的bmoe还能登场。不知道以上是不是安玆大人的观点。如果有所出入，对于窥探到安玆大人无限智慧其中冰山一角的我来说，真是不胜荣幸。,2018-07-31 22:34:48,42865,824,璃鱼不是鲤鱼,6,0,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,bilibilimoebmoe,bilibilimoebmoe
回复 @C3mffs :(ಥ_ಥ),2018-07-31 23:53:32,18,0,gekka昙绫,6,1,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,C3mffs,C3mffs
回复 @C3mffs :啊！快看看这个精彩的发言，虽然没有任何字体，有句名言说得好:无声胜有声!想必这位发言者心里十分复杂，千言万语道不尽心中的欢悦，加减乘除算不尽你现在嘚瑟的分钟(￣-￣)，这位同志一定是欢悦上有着惊讶，老夫掐指一算，你现在也许还说着:bilibili万岁,2018-08-01 00:24:56,178,0,gekka昙绫,6,1,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,C3mffs bilibili,C3mffs bilibili
回复 @C3mffs :快看这6点!虽然只有很少的几个符号，但它生动形象地表现出来了这位同志的观点。简直是具体详细，准确恰当。(￣-￣),2018-08-01 00:47:33,97,0,gekka昙绫,6,1,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,C3mffs 6,C3mffs 6
"同样是二十四分钟，你看别的番，感觉像看了一小时。
你看OVERLORD，感觉不到五分钟。
这就是相对论。
                                                   ——爱因斯坦",2018-07-31 23:28:17,8461,33,DERTF,6,0,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,OVERLORD,OVERLORD
回复 @永远都长不大的Energy :没有无上至尊的日子，度日如年，七年一更(´；ω；`),2018-08-01 00:02:14,194,0,DERTF,6,1,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,Energy,Energy
回复 @永远都长不大的Energy :你这句话让我感觉你想喝骨头汤了x,2018-08-01 13:13:55,2,0,月映罂粟,6,1,28191646,4,东方巨人、西方魔蛇,OVERLORD Ⅲ,Energy x,Energy x
