content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
好！mujica都x光光了！,980.745,1,16777215,2025-10-03 21:16:44,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,mujicax,mujicax
fk,1085.571,1,16777215,2025-09-28 02:57:44,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,fk,fk
ky一次沐跪子和祥子一样,9.238,1,16777215,2025-09-21 23:33:00,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,ky,ky
抢票的你belike：,983.264,5,16777215,2025-09-19 19:56:56,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,belike,belike
打破ras的最速武道馆！新的银河战舰扬帆起航！,298.532,5,16777215,2025-09-19 19:43:17,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,ras,ras
knd救一下,1104.547,1,16777215,2025-09-17 23:00:09,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,knd,knd
"wc,盒",993.949,1,16777215,2025-09-14 22:23:58,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,wc,wc
观众:还有DLC剧情,1271.105,1,16777215,2025-09-14 12:28:07,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,DLC,DLC
FaZe Clan,19.422,5,16646914,2025-09-14 10:13:51,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,FaZe Clan,FaZe Clan
saki酱～saki酱～saki酱！,438.18,1,16777215,2025-09-11 18:46:34,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,sakisakisaki,sakisakisaki
周末的我be like：,43.53,5,16777215,2025-08-30 14:09:11,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,be like,be like
ISW- DF,54.797,5,16777215,2025-08-29 23:26:59,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,ISW DF,ISW DF
我家的重力为何突然变成10个G了？,687.424,5,16777215,2025-08-29 08:48:01,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,10G,10G
desuwa,682.772,1,16777215,2025-08-28 22:10:48,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,desuwa,desuwa
我已经在研究MSI的对手了,1035.493,1,16777215,2025-08-27 21:14:47,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,MSI,MSI
SOYO想去直说,1049.475,1,16777215,2025-08-25 00:05:54,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,SOYO,SOYO
太好了，是go我们有救了,974.423,5,41194,2025-08-20 15:11:09,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,go,go
还在GO还在GO,975.632,1,16777215,2025-08-11 14:50:17,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,GOGO,GOGO
3个月后听着天球而流泪时，go友们将会想起开播时那个紧张不安又心动不已的自己,10.423,1,16777215,2025-08-10 01:18:17,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,3go,3go
李铁：阿兰！move！,637.094,5,16777215,2025-08-08 17:57:32,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,move,move
CRYCHIC：那我呢？,409.088,5,38979,2025-08-04 18:51:46,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,CRYCHIC,CRYCHIC
ww,1075.621,5,14811775,2026-05-02 11:33:51,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,ww,ww
一股假面骑士剑OP1的感觉,73.041,1,16777215,2026-05-02 10:33:20,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,OP1,OP1
Faze银河战舰,0.0,5,16707842,2026-04-26 03:07:10,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Faze,Faze
不er第一集就这么刀吗,615.829,1,16777215,2026-04-15 00:23:51,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,er,er
hey？,707.097,1,16777215,2026-04-13 22:50:49,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,hey,hey
你知道的，我一直是Ave Mujica粉丝，至于麦够，我祝她们好运,253.104,1,16777215,2026-04-12 19:43:38,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Ave Mujica,Ave Mujica
fvv老爹,1091.559,1,16777215,2026-04-08 15:22:22,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,fvv,fvv
