content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
"我花了八个小时过不去的第一楼，这动画只花了八分钟。

你们都说zack是老公，你不知道我一个直男玩ray被这个死男人砍死了多少次。",2018-07-08 01:40:37,71944,595,人生是勇敢者的游戏,6,0,26273789,1,Kill me... please.,Angels of Death,zackray,zackray
(ಡωಡ)hiahiahia,2018-07-29 19:23:42,13,0,壹玖意久,6,1,26273789,1,Kill me... please.,Angels of Death,hiahiahia,hiahiahia
"医生的颜文字真好玩啊哈哈哈
0v0 正常的医生
8v0 换了义眼的医生
8y0 拖着舌头想要prprpr女主的医生
(´8 ◡ 0)⸝♥ 看见女主的医生
ԅ(8﹃0ԅ) 看着女主眼睛的医生
( &#39;-&#39; )ノ)8⌓꒦ີ) 被女主拒绝的医生
_(8ཀ0」 ∠)_  被砍了的医生
(8дʘ╬) 生气的医生",2018-07-07 23:04:44,140790,752,孟德尔的青春痘,6,0,26273789,1,Kill me... please.,Angels of Death,"0v0 
8v0 
8y0 prprpr
8  0 
80 
 3939 8 
80   
8",0v0 8v0 8y0 prprpr 8 0 80 3939 8 80 8
hhh好可爱ww,2018-07-07 23:47:51,1729,0,Akuma惡魔,6,1,26273789,1,Kill me... please.,Angels of Death,hhhww,hhhww
hhhh橘子树hhhh,2018-07-13 21:02:40,1,0,虚幻的小幽灵,6,1,26768045,2,Your grave is not here,Angels of Death,hhhhhhhh,hhhhhhhh
"我简直笑死了，正在气制作组不给我们看ray的微笑，转头就在zack的回忆中给了。
我的天哪，居然自带八百米厚的男友滤镜，zack你是什么情窦初开的少女吗？？？？？",2018-07-13 21:50:19,34648,130,落棋无悔,6,0,26768045,2,Your grave is not here,Angels of Death,"rayzack
zack",rayzack zack
你们看，eddie他说他知道ray为什么会出现在这里，也知道她爸爸妈妈的事情，但是他坚持没有剧透，直到最后一刻，所以你们也跟着学学[小电视_赞],2018-07-21 23:09:11,15484,53,看到我请叫我去吃零食,6,0,27304543,3,I swear to God,Angels of Death,eddieray,eddieray
"Zack:所以呢？就算你再怎么了解Ray，为她准备再好的墓碑，可Ray最后选择杀掉她的一定是我
Eddie:你别以为有和Ray约定就可以为所欲为啊
Zack:抱歉，有约定就是可以为所欲为 ，（看相ray）而且我的约定可是对神发誓了哦。
Ray:对神发誓，对神发誓。",2018-07-20 21:00:12,33223,406,日和猫,6,0,27304543,3,I swear to God,Angels of Death,"ZackRayRay
EddieRay
Zack ray
Ray",ZackRayRay EddieRay Zack ray Ray
原来Eddie楼层经常断电是C姐过度用电导致的！,2018-07-27 21:21:54,20729,63,Erukawaii,6,0,27878479,4,A sinner has no right of choice,Angels of Death,EddieC,EddieC
可怜的Eddie,2018-08-03 21:19:48,20,0,马猴烧酒Alice,3,1,27878479,4,A sinner has no right of choice,Angels of Death,Eddie,Eddie
回复 @阿噜sa :神父的钱快被Cathy用光了(´；ω；`),2018-08-04 12:17:08,18,0,Erukawaii,6,1,27878479,4,A sinner has no right of choice,Angels of Death,sa Cathy,sa Cathy
回复 @Erukawaii :啊哈哈哈,2018-08-04 12:45:12,0,0,梅蒂恩の糖饯苹果,6,1,27878479,4,A sinner has no right of choice,Angels of Death,Erukawaii,Erukawaii
讲道理动漫里算是比较温柔的了……游戏那儿Zack都被电到发光了好吗！超亮的电灯泡既视感好吗！[2233娘_无言]而且还配着c姐那带感的音乐一起抖！还正好在拍子上！你们知道那种又可笑又可怜的场景吗！？[2233娘_郁闷]一言难尽啊……,2018-07-27 21:22:11,22275,193,端木曦雨,6,0,27878479,4,A sinner has no right of choice,Angels of Death,Zackc,Zackc
"日文名“殺戮の天使”
英文名“Angels of Death”
中文名“全楼层都在看他们直播结婚”",2018-08-03 21:00:09,10762,34,左玥僥,6,0,28416873,5,Don't let me kill you just yet,Angels of Death,"“”
“Angels of Death”
“”",“ ” “ Angels of Death ” “ ”
讲点道理这楼里是不是就没个眼睛正常的[2233娘_喝水]cathy大小眼，rachel没高光，zack颜色不一样，医生不但不一样还大小眼，好不容易有个正常的椰子头结果为了队形手动调大小眼。人家神父就更厉害了，人家连眼睛都没有[2233娘_郁闷],2018-08-03 21:04:15,3948,31,蹦哒的柚子,6,0,28416873,5,Don't let me kill you just yet,Angels of Death,cathyrachelzack,cathyrachelzack
