content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
令咒正确用法个锤子，现在最好是不动和时辰一样等待berserker和saber两败俱伤才对。反正saber被刺伤落败只是时间问题,877.247,1,16777215,2025-08-28 02:31:17,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,berserkersabersaber,berserkersabersaber
Boss直聘,89.129,1,16777215,2025-08-26 19:41:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Boss,Boss
RMB玩家跟开挂玩家对打,669.386,1,16777215,2025-08-24 18:52:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,RMB,RMB
iq160,67.128,1,16777215,2025-08-22 19:53:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,iq160,iq160
雁叔QAQ,1186.304,1,16777215,2025-08-22 13:37:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,QAQ,QAQ
我遇到主任belike,252.984,1,16777215,2025-08-20 00:12:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,belike,belike
你的Berserker不是被创烂了吗,1169.128,1,16777215,2025-08-18 01:52:57,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Berserker,Berserker
baby？,682.495,1,16777215,2025-08-17 14:49:45,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,baby,baby
T^T,1224.223,1,16777215,2025-08-16 13:11:20,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,TT,TT
wow,35.761,1,16777215,2025-08-05 16:20:19,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,wow,wow
实话说每次没办法见证一个枪兵的真正实力真的很可惜，迪尔姆多的实力应该是不差的奈何碰上个不怎么好的御主。只有hf和ubw线里面的汪酱稍微让我们见识到了他的实力。,880.513,1,16777215,2025-08-05 03:06:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,hfubw,hfubw
awa,1056.133,1,16777215,2025-08-02 20:14:05,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,awa,awa
这届bug在哪？乐。一群被海克力斯打着玩的也bug？,521.513,1,16777215,2025-08-01 13:46:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,bugbug,bugbug
me,1049.374,1,16777215,2025-07-29 23:12:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,me,me
经典的berserker打saibe,775.443,1,16777215,2025-07-28 20:00:52,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,berserkersaibe,berserkersaibe
rider金牌辅助，骗个技能,1040.801,1,38979,2025-07-27 23:49:17,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,rider,rider
自古caster控saber,1296.47,1,16777215,2025-07-25 21:04:54,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,castersaber,castersaber
oi,642.002,1,16777215,2025-07-21 12:56:30,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,oi,oi
teacher对线father,298.579,1,16777215,2025-07-20 21:08:00,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,teacherfather,teacherfather
两个lbt,1269.997,1,16777215,2025-07-19 02:31:36,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,lbt,lbt
sl,1170.47,1,16777215,2025-07-18 06:28:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,sl,sl
百吨王来了（bushi),973.963,1,16777215,2025-07-17 16:08:54,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,bushi,bushi
钢管落地.mp3,651.742,1,16777215,2025-07-15 18:17:15,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,mp3,mp3
wrf,790.449,1,16777215,2025-07-13 19:52:25,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,wrf,wrf
iii,822.088,1,16777215,2025-07-13 17:48:23,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,iii,iii
OoO,1098.195,1,16777215,2025-07-09 11:14:53,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,OoO,OoO
banana  '-',465.033,1,16740868,2025-07-08 09:09:04,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,banana,banana
有点joker了金闪闪,671.653,1,16777215,2025-07-07 12:53:54,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,joker,joker
怎么历届Caster都这么钟意Saber,1316.552,1,16777215,2025-06-30 20:09:31,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,CasterSaber,CasterSaber
ll,837.715,1,16777215,2025-06-13 00:59:27,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,ll,ll
HH,455.926,1,16777215,2025-06-12 12:57:22,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,HH,HH
oh，，，,877.66,1,16777215,2025-06-09 13:05:21,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,oh,oh
有点难评，如果改为serberker，在俄语里面是狗的意思（doge）,1168.444,1,16777215,2025-06-03 22:21:55,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,serberkerdoge,serberkerdoge
what？！,1315.725,1,16777215,2025-05-31 11:07:27,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,what,what
刚管落地.MP3,652.803,5,16707842,2025-05-18 16:49:14,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,MP3,MP3
Riber还要看多久？,838.813,1,16777215,2025-05-16 13:07:26,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Riber,Riber
2d角色对战3d角色,810.976,1,15772458,2025-05-14 17:13:08,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,2d3d,2d3d
Ea的风压在场就没几个受得了的孩子,738.539,1,16777215,2025-05-13 20:12:18,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Ea,Ea
不地道，但是是正确的，saber手上有伤，狂兰那边完全没有情报，就算不跟b联手也是坐收渔翁之利划算、,882.632,1,16777215,2025-05-12 22:08:14,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,saberb,saberb
注意看，这仗L组，A组失一个令咒，S组手被桖，B组被撞了,1126.076,1,16777215,2025-05-11 21:01:09,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,LASB,LASB
bgm已经想响起来了（）,929.628,1,16777215,2025-05-07 21:47:25,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,bgm,bgm
上课玩手机被发现的我be like：,270.558,5,16777215,2025-05-04 21:27:04,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,be like,be like
说实话你更像berserker,1306.091,1,16777215,2025-05-03 18:53:23,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,berserker,berserker
真有eva既视感,764.433,1,16777215,2025-04-30 23:20:13,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,eva,eva
杂修x5,724.585,1,16777215,2025-04-23 13:04:30,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,x5,x5
杂修x4,669.152,1,16777215,2025-04-23 13:03:32,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,x4,x4
杂修x3,553.46,1,16777215,2025-04-23 13:01:33,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,x3,x3
杂修x2,413.96,1,16777215,2025-04-23 12:59:51,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,x2,x2
杂修x1,402.99,1,16777215,2025-04-23 12:59:34,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,x1,x1
emm……贝利亚,587.988,1,16777215,2025-04-06 14:02:20,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,emm,emm
为闪闪打call,613.001,1,16777215,2025-03-16 23:48:49,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,call,call
FZ的英灵无论战力还是名气都太顶了,1151.517,1,16777215,2025-03-03 22:52:53,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,FZ,FZ
格斯狂战?剑风传奇berserk?,564.096,1,16777215,2025-02-08 00:25:04,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,berserk,berserk
SABER还是很不容易的,846.624,1,16777215,2025-02-01 10:51:35,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,SABER,SABER
666只有saber受伤的世界诞生,1055.454,1,16777215,2025-01-30 15:18:15,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,666saber,666saber
dx,916.496,1,15138834,2025-01-09 19:23:53,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,dx,dx
hj,847.969,1,16777215,2024-12-30 00:58:40,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,hj,hj
mm,1049.594,1,16777215,2024-12-24 09:47:50,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,mm,mm
Gg,1100.895,1,16777215,2024-12-22 12:13:05,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Gg,Gg
ss,433.99,1,16777215,2024-12-16 00:24:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,ss,ss
3D打2D,810.772,1,16777215,2024-12-11 17:59:42,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,3D2D,3D2D
熊二怒吼hhhhhhh,757.566,1,16777215,2024-12-07 17:40:54,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,hhhhhhh,hhhhhhh
当年兰斯洛特打不夜高文是直接从正午打到黄昏，直接顶着高文的不夜buff把高文打赢的,595.179,1,16777215,2024-12-05 05:39:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,buff,buff
超雄啊你fw一个,661.99,1,16777215,2024-11-29 16:30:28,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,fw,fw
h hh,1272.168,1,16777215,2024-11-16 11:31:46,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,h hh,h
也是头铁，不会掩护c8击杀b也可以啊,875.553,1,16777215,2024-10-28 08:02:21,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,c8b,c8b
2D和3D间的对决,823.499,1,16777215,2024-10-25 20:31:41,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,2D3D,2D3D
sss,1057.541,1,16777215,2024-10-18 00:53:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,sss,sss
dd,911.34,1,16777215,2024-10-16 11:24:38,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,dd,dd
AV阿凡达,1194.805,1,16777215,2024-10-02 17:55:23,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,AV,AV
路灯:so?,646.502,1,16777215,2024-09-28 14:40:12,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,so,so
兰斯洛特超帅的。一套cos好几千,469.433,5,16777215,2024-09-27 10:31:01,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,cos,cos
EA:吉尔伽美什你个人机,693.97,1,16777215,2024-08-29 22:55:11,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,EA,EA
大帝怎么看出闪闪是Archer的,738.02,1,16777215,2024-08-27 22:15:05,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,Archer,Archer
ed真的很好听,1356.888,1,4351678,2024-08-27 17:17:25,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,ed,ed
我嗑了，cp好吃,302.494,1,16777215,2024-08-22 20:41:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,cp,cp
er,55.428,1,16777215,2024-08-15 11:37:43,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,er,er
呆毛不用剑鞘也是TOP好吧，她就一次出现过鞘，大部分时间还缺魔，还没有英灵升华,811.817,1,16777215,2024-08-10 15:06:48,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,TOP,TOP
兰斯洛特的F15挺不错的,816.94,1,16646914,2024-08-07 13:44:41,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,F15,F15
AWA,251.487,1,16777215,2024-08-06 05:42:51,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,AWA,AWA
ww,510.194,1,16777215,2024-08-05 21:03:51,207381156,5,凶兽咆吼,Fate/Zero 第一季,421843305,ww,ww
