content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
yan不是元,30.933,1,16777215,2023-07-02 10:46:29,29238193,1,青春百万円,比宇宙更远的地方,17904979,yan,yan
one peace,1410.77,1,16777215,2023-06-27 18:54:38,29238193,1,青春百万円,比宇宙更远的地方,17904979,one peace,one peace
e--------shop,661.806,5,16646914,2023-05-02 10:26:03,29238193,1,青春百万円,比宇宙更远的地方,17904979,eshop,eshop
yeeeeee,662.025,5,52480,2023-05-02 10:25:30,29238193,1,青春百万円,比宇宙更远的地方,17904979,yeeeeee,yeeeeee
可以买十部iPhoxx,619.772,1,16777215,2023-04-06 17:27:50,29238193,1,青春百万円,比宇宙更远的地方,17904979,iPhoxx,iPhoxx
IOS7？,1324.927,1,16777215,2023-04-02 00:44:08,29238193,1,青春百万円,比宇宙更远的地方,17904979,IOS7,IOS7
对她们使用gease吧,1009.539,1,16777215,2023-03-26 17:46:42,29238193,1,青春百万円,比宇宙更远的地方,17904979,gease,gease
wc，痴女,717.472,1,16777215,2023-03-19 19:16:11,29238193,1,青春百万円,比宇宙更远的地方,17904979,wc,wc
JR东海 新干线N700系高速动车组,1226.067,5,15772458,2023-03-19 00:27:07,29238193,1,青春百万円,比宇宙更远的地方,17904979,JR N700,JR N700
"no game, no life!",840.108,1,16777215,2023-03-12 01:03:27,29238193,1,青春百万円,比宇宙更远的地方,17904979,no game no life,no game no life
Pen pen,65.346,1,16777215,2023-02-09 20:43:27,29238193,1,青春百万円,比宇宙更远的地方,17904979,Pen pen,Pen pen
10多万RMB才够,866.19,1,16777215,2023-01-23 22:50:05,29238193,1,青春百万円,比宇宙更远的地方,17904979,10RMB,10RMB
6WRMB真的够吗，估计要省着花,808.67,1,16777215,2023-01-23 21:56:35,29238193,1,青春百万円,比宇宙更远的地方,17904979,6WRMB,6WRMB
我爷爷捡过100万RMB的支票,691.041,1,16777215,2023-01-23 21:54:03,29238193,1,青春百万円,比宇宙更远的地方,17904979,100RMB,100RMB
剃须，在东京捡到野生jk,315.71,1,16777215,2023-01-05 10:10:05,29238193,1,青春百万円,比宇宙更远的地方,17904979,jk,jk
好大的一只QQ,57.905,1,16777215,2022-12-29 00:44:40,29238193,1,青春百万円,比宇宙更远的地方,17904979,QQ,QQ
"Md,只在Clannad和这里哭过，c",1156.189,1,16777215,2022-12-27 20:34:33,29238193,1,青春百万円,比宇宙更远的地方,17904979,MdClannadc,MdClannadc
16wrmb左右,796.674,1,16777215,2022-11-14 00:06:40,29238193,1,青春百万円,比宇宙更远的地方,17904979,16wrmb,16wrmb
RMB66000,807.719,1,16777215,2022-10-22 22:09:41,29238193,1,青春百万円,比宇宙更远的地方,17904979,RMB66000,RMB66000
chebg,1243.679,1,8700107,2022-10-04 23:38:09,29238193,1,青春百万円,比宇宙更远的地方,17904979,chebg,chebg
老规矩，op只听一遍,146.012,1,16777215,2022-10-01 00:10:31,29238193,1,青春百万円,比宇宙更远的地方,17904979,op,op
好卡、ea、、,1052.618,1,16777215,2022-09-20 12:09:09,29238193,1,青春百万円,比宇宙更远的地方,17904979,ea,ea
100W也不够啊。。。,801.276,1,16777215,2022-09-14 18:14:51,29238193,1,青春百万円,比宇宙更远的地方,17904979,100W,100W
op414,1397.452,5,15138834,2022-09-11 15:33:34,29238193,1,青春百万円,比宇宙更远的地方,17904979,op414,op414
Sakana~,1286.1,5,9033215,2022-09-06 15:58:52,29238193,1,青春百万円,比宇宙更远的地方,17904979,Sakana,Sakana
五万RMB,606.647,1,16777215,2022-09-04 20:37:11,29238193,1,青春百万円,比宇宙更远的地方,17904979,RMB,RMB
闻香识女人（bushi）,649.346,5,41194,2022-09-02 00:23:18,29238193,1,青春百万円,比宇宙更远的地方,17904979,bushi,bushi
100w刀乐都不太行,1141.543,1,16777215,2022-08-26 01:11:31,29238193,1,青春百万円,比宇宙更远的地方,17904979,100w,100w
uyujhhjhj,241.246,1,16777215,2022-08-24 16:38:01,29238193,1,青春百万円,比宇宙更远的地方,17904979,uyujhhjhj,uyujhhjhj
g f f f,494.954,1,16777215,2022-08-22 21:06:21,29238193,1,青春百万円,比宇宙更远的地方,17904979,g f f f,g f f f
iPhone 6,457.962,1,16777215,2022-08-10 23:04:11,29238193,1,青春百万円,比宇宙更远的地方,17904979,iPhone 6,iPhone 6
bilibili无限矿业集团,0.62,5,38979,2022-07-19 15:32:52,29238193,1,青春百万円,比宇宙更远的地方,17904979,bilibili,bilibili
1000多rmb的票,1279.746,1,16777215,2022-07-16 20:03:55,29238193,1,青春百万円,比宇宙更远的地方,17904979,1000rmb,1000rmb
主线任务get,774.421,1,14811775,2022-06-23 22:38:54,29238193,1,青春百万円,比宇宙更远的地方,17904979,get,get
逃过 emm 被老师叫走的 也不是逃 反正就是舞蹈课,396.091,1,16777215,2022-06-04 10:15:32,29238193,1,青春百万円,比宇宙更远的地方,17904979,emm,emm
跟我一样，呜呜X﹏X,482.028,1,16777215,2022-04-29 17:53:03,29238193,1,青春百万円,比宇宙更远的地方,17904979,XX,XX
不穿校服怎么骗过老妈出门啊Kora！,354.079,1,16777215,2022-03-15 23:27:50,29238193,1,青春百万円,比宇宙更远的地方,17904979,Kora,Kora
YAMAL号,1158.116,1,16777215,2022-01-27 17:01:56,29238193,1,青春百万円,比宇宙更远的地方,17904979,YAMAL,YAMAL
mini腌萝卜,84.382,1,9599289,2022-01-24 12:28:55,29238193,1,青春百万円,比宇宙更远的地方,17904979,mini,mini
这个不是ED，这个是插曲（,1151.218,1,16777215,2021-12-15 19:20:54,29238193,1,青春百万円,比宇宙更远的地方,17904979,ED,ED
你需要一个QB,453.375,5,15138834,2021-11-06 14:13:53,29238193,1,青春百万円,比宇宙更远的地方,17904979,QB,QB
不进行训练，派遣sirzj,829.807,1,16777215,2021-11-02 22:03:17,29238193,1,青春百万円,比宇宙更远的地方,17904979,sirzj,sirzj
kkkkon？,140.465,1,16777215,2021-10-19 01:07:39,29238193,1,青春百万円,比宇宙更远的地方,17904979,kkkkon,kkkkon
寒鸦号n b,1177.578,1,16777215,2021-09-21 23:19:13,29238193,1,青春百万円,比宇宙更远的地方,17904979,n b,n b
3Q了张大夫，真实妙手回春那,735.752,5,41194,2021-08-31 20:42:00,29238193,1,青春百万円,比宇宙更远的地方,17904979,3Q,3Q
南极有机场，但没有4f这种大机场，只有雪跑道,1124.848,5,15138834,2021-08-29 02:27:06,29238193,1,青春百万円,比宇宙更远的地方,17904979,4f,4f
cia直呼内行,46.327,1,16777215,2021-08-28 18:07:43,29238193,1,青春百万円,比宇宙更远的地方,17904979,cia,cia
oh…year,754.623,1,16777215,2021-08-23 20:50:46,29238193,1,青春百万円,比宇宙更远的地方,17904979,ohyear,ohyear
我先去M78星云，可以吗？,274.242,1,16777215,2021-08-22 19:08:41,29238193,1,青春百万円,比宇宙更远的地方,17904979,M78,M78
我也是啊www,474.747,5,41194,2021-08-19 18:41:06,29238193,1,青春百万円,比宇宙更远的地方,17904979,www,www
船票加机票最低8W,840.17,1,16777215,2021-07-25 03:54:01,29238193,1,青春百万円,比宇宙更远的地方,17904979,8W,8W
你们qiue,1080.151,1,16777215,2021-07-21 17:28:39,29238193,1,青春百万円,比宇宙更远的地方,17904979,qiue,qiue
这个TRUE也算是暗示吧…,737.745,1,16777215,2021-07-18 00:03:17,29238193,1,青春百万円,比宇宙更远的地方,17904979,TRUE,TRUE
biang,1127.131,1,16777215,2021-07-07 22:20:02,29238193,1,青春百万円,比宇宙更远的地方,17904979,biang,biang
CR好好学学,1264.608,1,16777215,2021-07-07 14:36:57,29238193,1,青春百万円,比宇宙更远的地方,17904979,CR,CR
諭吉先生X100,571.47,5,104601,2021-06-21 19:47:53,29238193,1,青春百万円,比宇宙更远的地方,17904979,X100,X100
6wRMB,762.676,1,16777215,2021-06-18 15:23:43,29238193,1,青春百万円,比宇宙更远的地方,17904979,6wRMB,6wRMB
是霸王他用了Duang,526.898,1,16777215,2021-05-30 22:36:06,29238193,1,青春百万円,比宇宙更远的地方,17904979,Duang,Duang
好好的女生长了张嘴hhhhhhh,749.2,1,16777215,2021-05-28 15:58:52,29238193,1,青春百万円,比宇宙更远的地方,17904979,hhhhhhh,hhhhhhh
这个不是ED，ED也很好听,1079.088,5,16740868,2021-05-18 23:18:59,29238193,1,青春百万円,比宇宙更远的地方,17904979,EDED,EDED
一上来就是水子姐，i了i了,14.499,1,16777215,2021-05-10 01:20:57,29238193,1,青春百万円,比宇宙更远的地方,17904979,ii,ii
花田就是JK的神！！！,163.737,1,16777215,2021-04-18 21:18:54,29238193,1,青春百万円,比宇宙更远的地方,17904979,JK,JK
老cl了,681.626,1,16777215,2021-04-11 08:41:09,29238193,1,青春百万円,比宇宙更远的地方,17904979,cl,cl
一花 VS 五月,711.568,5,16646914,2021-04-10 18:44:02,29238193,1,青春百万円,比宇宙更远的地方,17904979,VS,VS
小南极，en,26.094,1,16777215,2021-04-03 08:32:57,29238193,1,青春百万円,比宇宙更远的地方,17904979,en,en
这票价比12h的高铁二等座都贵,1306.182,1,16777215,2021-03-26 22:25:02,29238193,1,青春百万円,比宇宙更远的地方,17904979,12h,12h
CRH2A原型车？,1245.242,1,16777215,2021-03-26 22:24:01,29238193,1,青春百万円,比宇宙更远的地方,17904979,CRH2A,CRH2A
亲爱的母亲：（内容未填）发送自我的phone,1321.87,1,16777215,2021-03-21 18:21:13,29238193,1,青春百万円,比宇宙更远的地方,17904979,phone,phone
wkwk,320.142,1,16777215,2021-03-01 12:38:54,29238193,1,青春百万円,比宇宙更远的地方,17904979,wkwk,wkwk
hhhhhh像狗狗,983.276,1,41194,2021-02-26 13:04:16,29238193,1,青春百万円,比宇宙更远的地方,17904979,hhhhhh,hhhhhh
hhhhhh对不起，我捡到的时候只剩这个信封了ohh,759.937,1,41194,2021-02-26 12:58:37,29238193,1,青春百万円,比宇宙更远的地方,17904979,hhhhhhohh,hhhhhhohh
hhhhh,1394.831,1,16777215,2021-02-24 01:56:56,29238193,1,青春百万円,比宇宙更远的地方,17904979,hhhhh,hhhhh
好一个taoue,393.136,5,15138834,2021-02-23 21:22:09,29238193,1,青春百万円,比宇宙更远的地方,17904979,taoue,taoue
宋zaza到此一游,1156.498,1,15138834,2021-02-17 19:32:56,29238193,1,青春百万円,比宇宙更远的地方,17904979,zaza,zaza
这已经远超tv动画的水准了吧。。,182.889,5,41194,2021-02-15 23:10:07,29238193,1,青春百万円,比宇宙更远的地方,17904979,tv,tv
纱织姐姐乖巧.jpg,1332.019,5,15138834,2020-07-21 12:47:36,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,jpg,jpg
普通人能接触到的南极的旅行费用大概在14w左右,1253.043,1,16777215,2022-06-10 15:21:21,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,14w,14w
K-ON!的脚本花田老贼在，小南极像轻音很正常,733.162,1,16777215,2019-09-07 01:42:06,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,KON,KON
NO GAME NO LIFE！！！伊纲吼吼吼吼吼\^O^/,335.518,5,15138834,2020-08-05 22:34:28,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,NO GAME NO LIFEO,NO GAME NO LIFEO
柯南里群马县的zz警官hhhhh,862.113,5,16777215,2020-03-08 00:47:54,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,zzhhhhh,zzhhhhh
想起了呆唯MAX级别的外交术,949.755,1,16777215,2021-09-15 18:54:52,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,MAX,MAX
don't say lazy,119.652,1,16777215,2019-12-17 04:56:45,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,dont say lazy,dont say lazy
op开头总让我想起don't say lazy。,125.836,1,16777215,2019-08-16 12:56:17,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,opdont say lazy,opdont say lazy
好像MIO的性格,969.905,5,16776960,2021-01-31 13:33:50,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,MIO,MIO
瓦鲁姆 卡兹 acdc,1165.524,5,15138834,2020-07-28 13:06:26,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,acdc,acdc
krkrdkdk,858.662,5,15772458,2023-06-25 11:40:29,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,krkrdkdk,krkrdkdk
忧郁hhhhhhhh,326.912,1,16777215,2020-02-06 04:01:43,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,hhhhhhhh,hhhhhhhh
bad women你够了，是bad girl好吗,1178.222,5,16777215,2020-02-03 19:18:06,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,bad womenbad girl,bad womenbad girl
SO嘎,342.185,1,16777215,2019-02-08 09:14:43,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,SO,SO
倒不是我说，但连六万rmb都掏不出的考察队也太........,1218.813,1,16777215,2021-04-21 20:26:46,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,rmb,rmb
最开始真的和god knows一样,118.638,1,16777215,2021-05-05 16:44:48,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,god knows,god knows
Comrade!,597.304,5,15138834,2020-06-08 20:45:17,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,Comrade,Comrade
hhhhhhhc,622.014,1,16777215,2023-08-09 02:08:50,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,hhhhhhhc,hhhhhhhc
Sodayo,970.507,5,15138834,2023-08-22 13:30:01,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,Sodayo,Sodayo
"tips""日向是田径队的",1025.429,5,10546688,2023-04-20 01:13:49,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,tips,tips
N1听力开始,263.318,1,15138834,2022-08-31 00:26:02,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,N1,N1
rewrite,322.635,1,16777215,2021-10-14 00:34:55,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,rewrite,rewrite
tamaki，宁也是环子哥？,558.214,1,16646914,2022-07-01 13:12:38,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,tamaki,tamaki
歌舞伎町拉拉和gay很多啊,1083.799,1,16777215,2020-01-11 22:31:17,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,gay,gay
index。。。是你了没错,611.374,1,16777215,2020-02-17 19:47:05,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,index,index
font-size,399.132,1,16777215,2019-12-07 20:36:07,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,fontsize,fontsize
madhouse好,364.603,5,16777215,2019-07-26 16:37:55,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,madhouse,madhouse
心动的感jio.,76.41,1,16777215,2019-07-25 21:59:58,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,jio,jio
kolacoca可还行。,599.483,5,16777215,2019-08-16 13:17:28,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,kolacoca,kolacoca
wooo,518.9,1,16777215,2019-04-25 19:21:23,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,wooo,wooo
bgm吓得我以为家里来蟑螂了qwq,597.314,1,16777215,2019-03-09 17:32:58,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,bgmqwq,bgmqwq
哈aa,377.726,1,16777215,2019-06-15 11:51:10,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,aa,aa
Hawaii,380.4,1,16777215,2019-05-23 23:23:44,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,Hawaii,Hawaii
来首白金disc给大家助助兴,576.465,1,16777215,2019-05-07 20:08:45,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,disc,disc
ACE,1135.203,1,16777215,2019-01-26 13:25:52,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,ACE,ACE
跑步真TM开心,1024.163,1,16777215,2019-01-28 10:04:14,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,TM,TM
轮到我当hinata了,566.503,1,16777215,2021-01-27 20:48:47,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,hinata,hinata
AOE的打工路,564.745,5,16765698,2021-01-19 16:09:37,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,AOE,AOE
BGM轻音（doge）,112.932,1,16707842,2020-08-28 09:08:03,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,BGMdoge,BGMdoge
 日向np！,1123.496,1,16707842,2020-08-18 03:08:05,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,np,np
NO GAKE NO LIFE！！！伊纲吼吼吼吼吼\^O^/,342.277,5,15138834,2020-08-05 22:33:37,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,NO GAKE NO LIFEO,NO GAKE NO LIFEO
组队3/4hhhhh,604.381,5,41194,2020-05-15 22:20:31,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,34hhhhh,34hhhhh
滑稽。png,84.813,1,16777215,2020-04-16 18:28:27,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,png,png
Welcome to Jumanji!,847.505,1,16777215,2020-04-13 19:58:43,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,Welcome to Jumanji,Welcome to Jumanji
no。。。。。。,399.166,1,16777215,2020-03-10 12:28:44,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,no,no
开头想到godknows,109.949,1,16777215,2020-03-06 00:26:32,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,godknows,godknows
haoda,581.829,1,16777215,2020-03-01 18:44:56,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,haoda,haoda
3D2Y的你们够了,1041.486,5,16777215,2025-09-17 19:47:00,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,3D2Y,3D2Y
T_T,666.357,1,16777215,2025-05-25 09:15:05,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,TT,TT
aoi,570.896,1,16777215,2025-02-15 23:09:07,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,aoi,aoi
wwwwwwwww,900.638,1,16777215,2024-05-08 14:35:43,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,wwwwwwwww,wwwwwwwww
现在存了三万，准备我的gap year,48.86,1,16777215,2023-06-28 12:58:39,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,gap year,gap year
100万yen怎么够，100万刀乐差不多,1212.355,1,16777215,2024-06-02 08:28:17,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,100yen100,100yen100
nonono,409.544,1,16777215,2024-04-28 18:03:45,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,nonono,nonono
kolakoca可太行了,595.047,5,15138834,2022-12-15 16:24:15,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,kolakoca,kolakoca
强力加盟IPX,404.035,5,16776960,2022-12-07 12:47:57,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,IPX,IPX
aDB,1308.531,1,16777215,2023-11-09 22:30:37,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,aDB,aDB
rap是吧,1302.12,1,16777215,2022-10-07 20:34:16,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,rap,rap
nice,197.317,1,16777215,2023-10-02 13:41:34,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,nice,nice
T.T 衣服233,629.838,1,16777215,2024-02-28 02:15:58,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,TT 233,TT
cy,1072.291,1,16777215,2024-08-14 17:44:52,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,cy,cy
Mio,959.202,1,16777215,2023-10-02 13:55:34,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,Mio,Mio
左上方有异端，fff团安在？,215.073,1,16777215,2022-11-08 10:37:22,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,fff,fff
JK散步www,229.347,1,16777215,2024-05-08 13:48:31,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,JKwww,JKwww
4花Q,1416.822,1,16777215,2022-09-29 16:12:55,27155695462,2,歌舞伎町弗里曼特尔,比宇宙更远的地方,18137167,4Q,4Q
